DATE,ForecastedLoad,ClearedLoad,ActualLoad,load_factor
2019-01-01 00:00:00,70434,66683,67109.0,0.8761922637946388
2019-01-01 01:00:00,66632,64468,65272.0,0.8522079220730999
2019-01-01 02:00:00,64572,63625,63991.0,0.8354828585209544
2019-01-01 03:00:00,63266,63207,62589.0,0.8171779880290668
2019-01-01 04:00:00,62503,61530,62418.0,0.8149453683043074
2019-01-01 05:00:00,62386,61609,62524.0,0.8163293314085442
2019-01-01 06:00:00,63277,62672,63167.0,0.8247245038238679
2019-01-01 07:00:00,65203,64738,64801.0,0.8460584256382361
2019-01-01 08:00:00,67324,69211,66292.0,0.8655253028874547
2019-01-01 09:00:00,68681,69938,67120.0,0.8763358826073426
2019-01-01 10:00:00,70134,70477,68871.0,0.8991973863386515
2019-01-01 11:00:00,71782,72925,70723.0,0.9233775718956957
2019-01-01 12:00:00,72852,73154,71410.0,0.9323472195618345
2019-01-01 13:00:00,73109,72639,71877.0,0.9384444909738969
2019-01-01 14:00:00,72811,71540,71279.0,0.930636850065089
2019-01-01 15:00:00,72299,70771,71096.0,0.9282475552719254
2019-01-01 16:00:00,71952,70369,71306.0,0.9309893689689984
2019-01-01 17:00:00,72491,71792,72620.0,0.9481452889592554
2019-01-01 18:00:00,75325,76625,76646.0,1.0007097744088556
2019-01-01 19:00:00,79656,79318,78122.0,1.0199808078225687
2019-01-01 20:00:00,79894,78272,77272.0,1.0088829904772731
2019-01-01 21:00:00,79027,77421,76235.0,0.9953436533160126
2019-01-01 22:00:00,77575,76323,74173.0,0.9684216540618955
2019-01-01 23:00:00,75327,74291,71470.0,0.9331305949038554
2019-01-02 00:00:00,72375,70698,68877.0,0.8992757238728537
2019-01-02 01:00:00,69618,66367,66709.0,0.8709697615144997
2019-01-02 02:00:00,68241,66019,65531.0,0.85558949229949
2019-01-02 03:00:00,67368,65853,64721.0,0.8450139251822083
2019-01-02 04:00:00,66751,65477,64795.0,0.845980088104034
2019-01-02 05:00:00,67257,65777,66118.0,0.8632535143955942
2019-01-02 06:00:00,69268,68938,69383.0,0.9058821892572296
2019-01-02 07:00:00,73647,74829,74610.0,0.9741272378029474
2019-01-02 08:00:00,78769,82288,79746.0,1.0411841670799336
2019-01-02 09:00:00,81268,83555,81258.0,1.0609252256988595
2019-01-02 10:00:00,81939,83448,82371.0,1.0754568382933465
2019-01-02 11:00:00,82288,84138,82995.0,1.0836039418503636
2019-01-02 12:00:00,82324,83544,83282.0,1.0873510872363634
2019-01-02 13:00:00,81698,82403,83459.0,1.0896620444953249
2019-01-02 14:00:00,80661,80885,83423.0,1.0891920192901123
2019-01-02 15:00:00,80201,80054,83335.0,1.0880430687884817
2019-01-02 16:00:00,79677,78835,82852.0,1.0817368972852137
2019-01-02 17:00:00,79962,80213,83757.0,1.0935528086940285
2019-01-02 18:00:00,82341,84762,86432.0,1.1284782926924588
2019-01-02 19:00:00,85469,87254,87962.0,1.148454363913991
2019-01-02 20:00:00,85868,85927,86872.0,1.134223045200612
2019-01-02 21:00:00,84831,84560,85053.0,1.1104737160816793
2019-01-02 22:00:00,82943,82575,82414.0,1.0760182572884616
2019-01-02 23:00:00,79787,78189,78354.0,1.0230098591450496
2019-01-03 00:00:00,76029,73557,74507.0,0.9727824434658117
2019-01-03 01:00:00,73185,68458,71805.0,0.9375044405634719
2019-01-03 02:00:00,71186,67346,70087.0,0.9150737932702745
2019-01-03 03:00:00,70122,66420,69215.0,0.9036887382995712
2019-01-03 04:00:00,69829,66533,69147.0,0.9028009129119475
2019-01-03 05:00:00,70495,66811,69739.0,0.9105302162865534
2019-01-03 06:00:00,73001,70389,72847.0,0.9511090590032343
2019-01-03 07:00:00,78235,77761,77479.0,1.0115856354072452
2019-01-03 08:00:00,84297,86026,82228.0,1.0735897937281969
2019-01-03 09:00:00,86170,85763,82815.0,1.081253815824301
2019-01-03 10:00:00,85485,85357,82279.0,1.0742556627689146
2019-01-03 11:00:00,84425,84538,81875.0,1.068980935465974
2019-01-03 12:00:00,83324,82957,80805.0,1.055010741866602
2019-01-03 13:00:00,82245,80737,79510.0,1.0381028907346515
2019-01-03 14:00:00,81302,79314,79044.0,1.0320186755782894
2019-01-03 15:00:00,80539,78723,78191.0,1.0208816894658927
2019-01-03 16:00:00,79726,77225,77728.0,1.0148366430766318
2019-01-03 17:00:00,79802,78531,78483.0,1.0246941161303944
2019-01-03 18:00:00,82138,85088,82591.0,1.078329214547423
2019-01-03 19:00:00,85925,88610,84505.0,1.1033188879578886
2019-01-03 20:00:00,86374,86754,83747.0,1.093422246137025
2019-01-03 21:00:00,85091,84169,82350.0,1.0751826569236391
2019-01-03 22:00:00,82907,80889,79821.0,1.0421633862574597
2019-01-03 23:00:00,79741,76724,76249.0,0.9955264408958174
2019-01-04 00:00:00,75735,72708,72834.0,0.9509393276791298
2019-01-04 01:00:00,72669,69531,70317.0,0.9180767320813544
2019-01-04 02:00:00,70783,68308,68704.0,0.8970169916366935
2019-01-04 03:00:00,69755,67768,68049.0,0.8884651441529657
2019-01-04 04:00:00,69403,67236,67923.0,0.8868200559347219
2019-01-04 05:00:00,69940,67820,69344.0,0.9053729952849161
2019-01-04 06:00:00,71697,71048,72431.0,0.9456776566318896
2019-01-04 07:00:00,76444,78296,77189.0,1.0077993212541443
2019-01-04 08:00:00,82483,85568,82269.0,1.074125100211911
2019-01-04 09:00:00,84313,84001,82998.0,1.0836431106174647
2019-01-04 10:00:00,83683,83143,82814.0,1.0812407595686007
2019-01-04 11:00:00,82810,82215,81631.0,1.065795209075089
2019-01-04 12:00:00,81729,81412,80491.0,1.0509110775766928
2019-01-04 13:00:00,80402,79598,79183.0,1.0338334951206378
2019-01-04 14:00:00,79118,77982,78240.0,1.0215214459952098
2019-01-04 15:00:00,78115,76614,76579.0,0.9998350052769323
2019-01-04 16:00:00,77020,74982,75754.0,0.9890635943241453
2019-01-04 17:00:00,76715,75663,75975.0,0.9919490268339222
2019-01-04 18:00:00,78830,80817,77129.5,1.0070224740399736
2019-01-04 19:00:00,82217,84229,77129.5,1.0070224740399736
2019-01-04 20:00:00,82199,82280,77129.5,1.0070224740399736
2019-01-04 21:00:00,81085,80960,77129.5,1.0070224740399736
2019-01-04 22:00:00,79678,78129,78284.0,1.0220959212460252
2019-01-04 23:00:00,77311,75449,75712.0,0.9885152315847306
2019-01-05 00:00:00,73986,71151,72700.0,0.9491897894152832
2019-01-05 01:00:00,71265,67233,69819.0,0.9115747167425813
2019-01-05 02:00:00,69261,67116,68268.0,0.8913244641513418
2019-01-05 03:00:00,68142,66921,67522.0,0.8815844973988824
2019-01-05 04:00:00,67609,66202,67455.0,0.8807097282669591
2019-01-05 05:00:00,67751,66789,68012.0,0.8879820626920528
2019-01-05 06:00:00,68859,68858,69526.0,0.9077492338223794
2019-01-05 07:00:00,71180,71539,71947.0,0.9393584288729213
2019-01-05 08:00:00,73897,75495,74696.0,0.9752500757931774
2019-01-05 09:00:00,75592,77105,75961.0,0.9917662392541173
2019-01-05 10:00:00,76303,77650,75625.0,0.9873793373388005
2019-01-05 11:00:00,76068,76326,73845.0,0.9641392021921814
2019-01-05 12:00:00,74892,73339,71946.0,0.939345372617221
2019-01-05 13:00:00,73154,70317,70010.0,0.9140684615813477
2019-01-05 14:00:00,71411,68745,68210.0,0.8905672013207216
2019-01-05 15:00:00,69934,67092,66638.0,0.870042767359775
2019-01-05 16:00:00,68854,66494,66260.0,0.8651075027050436
2019-01-05 17:00:00,68921,67865,68630.5,0.8960573568427179
2019-01-05 18:00:00,71498,71661,71001.0,0.9270072109803923
2019-01-05 19:00:00,75350,75656,73699.0,0.9622329888599306
2019-01-05 20:00:00,75661,74390,73500.0,0.9596347939755614
2019-01-05 21:00:00,74870,73554,72541.0,0.9471138447589279
2019-01-05 22:00:00,73805,71522,71805.0,0.9375044405634719
2019-01-05 23:00:00,72022,69917,69581.0,0.9084673278858985
2019-01-06 00:00:00,69352,66781,67485.0,0.8811014159379695
2019-01-06 01:00:00,66226,62147,65425.0,0.8542055291952532
2019-01-06 02:00:00,64532,61930,64208.0,0.8383160660079298
2019-01-06 03:00:00,63604,61213,63740.0,0.8322057383401671
2019-01-06 04:00:00,63196,62193,63311.0,0.826604604644718
2019-01-06 05:00:00,63401,62228,63707.0,0.8317748819020556
2019-01-06 06:00:00,64591,64134,65323.0,0.8528737911138177
2019-01-06 07:00:00,66526,64863,67499.0,0.8812842035177745
2019-01-06 08:00:00,68607,68047,70049.0,0.9145776555536612
2019-01-06 09:00:00,70314,69997,71655.0,0.9355460022084198
2019-01-06 10:00:00,71289,70352,71758.0,0.9368907965455556
2019-01-06 11:00:00,71583,70274,70883.0,0.9254665728077512
2019-01-06 12:00:00,71250,69669,69676.0,0.9097076721774315
2019-01-06 13:00:00,70741,69024,69330.0,0.9051902077051112
2019-01-06 14:00:00,70182,68226,68900.0,0.8995760177539617
2019-01-06 15:00:00,69527,67231,67481.0,0.8810491909151682
2019-01-06 16:00:00,69099,66781,67481.0,0.8810491909151682
2019-01-06 17:00:00,69641,68466,67481.0,0.8810491909151682
2019-01-06 18:00:00,72592,72946,67481.0,0.8810491909151682
2019-01-06 19:00:00,76323,76495,67481.0,0.8810491909151682
2019-01-06 20:00:00,76645,74986,67481.0,0.8810491909151682
2019-01-06 21:00:00,75736,73760,67481.0,0.8810491909151682
2019-01-06 22:00:00,73805,70510,67481.0,0.8810491909151682
2019-01-06 23:00:00,70926,67288,67481.0,0.8810491909151682
2019-01-07 00:00:00,68353,65022,66062.0,0.8625223640763747
2019-01-07 01:00:00,64947,60902,64010.0,0.835730927379261
2019-01-07 02:00:00,63283,60211,62733.0,0.8190580888499169
2019-01-07 03:00:00,61999,59310,62425.0,0.8150367620942098
2019-01-07 04:00:00,61727,58724,62421.0,0.8149845370714084
2019-01-07 05:00:00,62323,59148,63647.0,0.8309915065600348
2019-01-07 06:00:00,64340,64086,67166.0,0.8769364703695586
2019-01-07 07:00:00,69238,70437,72829.0,0.9508740464006281
2019-01-07 08:00:00,74930,77599,78019.0,1.018636013485433
2019-01-07 09:00:00,77072,77724,78816.0,1.0290418492786102
2019-01-07 10:00:00,77472,77125,78629.0,1.0266003294626451
2019-01-07 11:00:00,77680,77963,78756.0,1.0282584739365894
2019-01-07 12:00:00,77636,77206,77815.0,1.015972537322562
2019-01-07 13:00:00,77113,75504,77263.0,1.0087654841759701
2019-01-07 14:00:00,76502,74380,76567.0,0.999678330208528
2019-01-07 15:00:00,75860,73305,75856.0,0.9903953324055808
2019-01-07 16:00:00,75151,72407,75238.0,0.9823265663827658
2019-01-07 17:00:00,75104,72929,75472.0,0.9853817302166472
2019-01-07 18:00:00,77084,77009,78041.0,1.0189232511108406
2019-01-07 19:00:00,80090,80172,79764.0,1.0414191796825398
2019-01-07 20:00:00,80112,77707,78622.0,1.0265089356727428
2019-01-07 21:00:00,78710,75656,76414.0,0.9976807230863748
2019-01-07 22:00:00,76541,73052,74210.0,0.9689047355228083
2019-01-07 23:00:00,73198,68926,70252.0,0.9172280754608318
2019-01-08 00:00:00,69657,65013,66313.0,0.8657994842571619
2019-01-08 01:00:00,67126,58806,64056.0,0.8363315151414771
2019-01-08 02:00:00,65243,58114,62507.0,0.8161073750616383
2019-01-08 03:00:00,64121,58522,61654.0,0.8049703889492417
2019-01-08 04:00:00,63762,58526,61789.0,0.8067329834687886
2019-01-08 05:00:00,64271,58787,62944.0,0.8218129588026903
2019-01-08 06:00:00,66045,63079,66399.0,0.8669223222473919
2019-01-08 07:00:00,70565,70560,72056.0,0.9407815607442592
2019-01-08 08:00:00,76611,78587,77113.0,1.006807045820918
2019-01-08 09:00:00,78766,78299,77218.0,1.0081779526694545
2019-01-08 10:00:00,78706,76957,76699.0,1.001401755960974
2019-01-08 11:00:00,78560,77174,76249.0,0.9955264408958174
2019-01-08 12:00:00,78436,76464,75975.0,0.9919490268339222
2019-01-08 13:00:00,78114,75792,75806.0,0.9897425196205634
2019-01-08 14:00:00,77926,74732,75478.0,0.9854600677508493
2019-01-08 15:00:00,77799,74864,75547.0,0.9863609493941733
2019-01-08 16:00:00,77548,74426,75431.0,0.984846423732933
2019-01-08 17:00:00,77901,75513,76396.0,0.9974457104837686
2019-01-08 18:00:00,80029,80412,79225.0,1.0343818578600523
2019-01-08 19:00:00,83113,83611,82038.0,1.0711091051451307
2019-01-08 20:00:00,83349,81927,81528.0,1.0644504147379534
2019-01-08 21:00:00,82249,80350,80459.0,1.0504932773942817
2019-01-08 22:00:00,80265,77745,78264.0,1.0218347961320182
2019-01-08 23:00:00,77201,73348,74673.0,0.9749497819120694
2019-01-09 00:00:00,73415,68505,70976.0,0.9266808045878836
2019-01-09 01:00:00,69075,65737,68982.0,0.9006466307213902
2019-01-09 02:00:00,67471,65131,67910.0,0.8866503246106173
2019-01-09 03:00:00,66650,64475,67471.0,0.8809186283581647
2019-01-09 04:00:00,66541,64481,67560.0,0.8820806351154956
2019-01-09 05:00:00,67366,65061,69296.0,0.9047462950112993
2019-01-09 06:00:00,70057,69331,73026.0,0.9534461287735966
2019-01-09 07:00:00,75454,77884,79343.0,1.0359224960326934
2019-01-09 08:00:00,81927,86335,85098.0,1.111061247588195
2019-01-09 09:00:00,84381,85281,84942.0,1.1090244716989406
2019-01-09 10:00:00,84110,84433,84424.0,1.1022613312461604
2019-01-09 11:00:00,83613,83758,83826.0,1.0944536903373525
2019-01-09 12:00:00,83016,82903,82574.0,1.0781072582005171
2019-01-09 13:00:00,82098,82177,81885.0,1.0691114980229774
2019-01-09 14:00:00,81274,80670,81536.0,1.064554864783556
2019-01-09 15:00:00,80583,79909,80760.0,1.0544232103600863
2019-01-09 16:00:00,79954,78889,80408.0,1.049827408353564
2019-01-09 17:00:00,80198,79284,81678.0,1.0664088530930056
2019-01-09 18:00:00,82742,84991,85485.0,1.1161140185442295
2019-01-09 19:00:00,86727,87343,88353.0,1.1535593598928269
2019-01-09 20:00:00,87583,87244,88283.0,1.1526454219938025
2019-01-09 21:00:00,87071,86682,87721.0,1.1453078062902071
2019-01-09 22:00:00,85456,84863,85239.0,1.112902179641944
2019-01-09 23:00:00,82495,81746,81649.0,1.0660302216776953
2019-01-10 00:00:00,79218,77985,78121.0,1.0199677515668686
2019-01-10 01:00:00,76765,74328,76096.0,0.9935288337736642
2019-01-10 02:00:00,75469,73137,74400.0,0.9713854241058744
2019-01-10 03:00:00,74726,72324,73852.0,0.9642305959820838
2019-01-10 04:00:00,74525,72148,74149.0,0.9681083039250872
2019-01-10 05:00:00,75278,73068,75823.0,0.9899644759674693
2019-01-10 06:00:00,76873,77686,79485.0,1.0377764843421429
2019-01-10 07:00:00,81747,84575,85770.0,1.1198350514188287
2019-01-10 08:00:00,87922,88574,91375.0,1.1930153646192778
2019-01-10 09:00:00,89579,88687,91017.0,1.1883412250785534
2019-01-10 10:00:00,88892,88226,89368.0,1.1668114594286798
2019-01-10 11:00:00,87599,86538,87210.0,1.1386360596273295
2019-01-10 12:00:00,86076,85285,85319.0,1.1139466800979718
2019-01-10 13:00:00,84367,83779,83630.0,1.0918946642200844
2019-01-10 14:00:00,82848,81687,81955.0,1.0700254359220018
2019-01-10 15:00:00,81624,80441,80436.0,1.0501929835131736
2019-01-10 16:00:00,80547,79071,80089.0,1.045662462785153
2019-01-10 17:00:00,80531,79685,81011.0,1.0577003305408736
2019-01-10 18:00:00,82914,84759,84800.0,1.1071704833894913
2019-01-10 19:00:00,87047,89062,87779.0,1.1460650691208274
2019-01-10 20:00:00,87656,88477,87671.0,1.1446549935051897
2019-01-10 21:00:00,87108,87831,86998.0,1.1358681334188556
2019-01-10 22:00:00,85442,85870,84857.0,1.107914689964411
2019-01-10 23:00:00,82486,82190,81046.0,1.0581572994903856
2019-01-11 00:00:00,79401,78016,77320.0,1.0095096907508898
2019-01-11 01:00:00,77770,73164,75461.0,0.9852381114039434
2019-01-11 02:00:00,76263,72586,73890.0,0.9647267336986971
2019-01-11 03:00:00,75212,71329,73190.0,0.9555873547084536
2019-01-11 04:00:00,74862,71418,73292.0,0.9569190927898891
2019-01-11 05:00:00,75037,71330,74364.0,0.9709153989006619
2019-01-11 06:00:00,76137,75012,77904.0,1.0171345440798931
2019-01-11 07:00:00,80930,82570,83714.0,1.0929913896989136
2019-01-11 08:00:00,86639,87078,88555.0,1.1561967235442971
2019-01-11 09:00:00,89027,86868,88161.0,1.1510525587983602
2019-01-11 10:00:00,87930,85805,86883.0,1.1343666640133157
2019-01-11 11:00:00,86774,84962,85920.0,1.1217934897738808
2019-01-11 12:00:00,85215,82762,84055.0,1.097443572892732
2019-01-11 13:00:00,83488,80255,82441.0,1.0763707761923709
2019-01-11 14:00:00,81901,78309,81481.0,1.063836770720037
2019-01-11 15:00:00,80666,77258,80563.0,1.0518511279871177
2019-01-11 16:00:00,79486,75670,79820.0,1.0421503300017594
2019-01-11 17:00:00,79340,75652,80727.0,1.0539923539219749
2019-01-11 18:00:00,81092,79046,83078.0,1.0846876110734924
2019-01-11 19:00:00,83932,81725,81382.5,1.0625507295335528
2019-01-11 20:00:00,84348,80191,81382.5,1.0625507295335528
2019-01-11 21:00:00,83441,79054,81382.5,1.0625507295335528
2019-01-11 22:00:00,82062,76583,79687.0,1.0404138479936131
2019-01-11 23:00:00,79384,74062,76508.0,0.9989080111222075
2019-01-12 00:00:00,75808,70996,73260.0,0.956501292607478
2019-01-12 01:00:00,72288,67736,70955.0,0.9264066232181764
2019-01-12 02:00:00,69930,66012,68629.0,0.8960377724591674
2019-01-12 03:00:00,69294,65274,67723.0,0.8842088047946524
2019-01-12 04:00:00,68522,64741,67566.0,0.8821589726496977
2019-01-12 05:00:00,68450,65153,67744.0,0.8844829861643596
2019-01-12 06:00:00,69433,66879,68764.0,0.8978003669787143
2019-01-12 07:00:00,71469,68360,70722.0,0.9233645156399953
2019-01-12 08:00:00,72883,71872,73225.0,0.9560443236579658
2019-01-12 09:00:00,74908,74392,75459.0,0.9852119988925427
2019-01-12 10:00:00,76567,75312,77308.0,1.0093530156824857
2019-01-12 11:00:00,77494,75647,78215.0,1.0211950396027012
2019-01-12 12:00:00,77464,75184,77920.0,1.0173434441710987
2019-01-12 13:00:00,76722,74045,77368.0,1.0101363910245067
2019-01-12 14:00:00,76041,72544,76281.0,0.9959442410782285
2019-01-12 15:00:00,74974,71592,75895.0,0.9909045263778944
2019-01-12 16:00:00,74203,71290,75369.0,0.9840369358795114
2019-01-12 17:00:00,74055,71326,75746.0,0.9889591442785425
2019-01-12 18:00:00,76257,75113,78210.0,1.0211297583241994
2019-01-12 19:00:00,79103,77969,79526.0,1.038311790825857
2019-01-12 20:00:00,78983,75744,78721.0,1.0278015049870772
2019-01-12 21:00:00,77837,74705,77112.0,1.0067939895652176
2019-01-12 22:00:00,76443,72393,75321.0,0.9834102356058947
2019-01-12 23:00:00,74279,70362,72860.0,0.9512787903273389
2019-01-13 00:00:00,71556,67426,69902.0,0.9126583859657101
2019-01-13 01:00:00,70673,65365,67778.0,0.8849268988581714
2019-01-13 02:00:00,69314,65247,66482.0,0.8680059914705207
2019-01-13 03:00:00,68539,64991,66031.0,0.8621176201496639
2019-01-13 04:00:00,68019,65156,65954.0,0.8611122884607371
2019-01-13 05:00:00,68110,64497,66361.0,0.8664261845307787
2019-01-13 06:00:00,68851,66671,67551.0,0.8819631288141925
2019-01-13 07:00:00,69545,68270,69482.0,0.907174758571564
2019-01-13 08:00:00,71466,71689,72127.0,0.941708554898984
2019-01-13 09:00:00,73847,73567,74249.0,0.969413929495122
2019-01-13 10:00:00,75536,75339,76347.0,0.9968059539544515
2019-01-13 11:00:00,76349,75918,77079.0,1.0063631331271061
2019-01-13 12:00:00,76399,74772,76561.0,0.999599992674326
2019-01-13 13:00:00,75960,73806,76451.0,0.9981638045472877
2019-01-13 14:00:00,75285,72201,76100.0,0.9935810587964656
2019-01-13 15:00:00,74656,71437,75498.0,0.9857211928648563
2019-01-13 16:00:00,74118,70927,75530.0,0.9861389930472674
2019-01-13 17:00:00,74626,72536,76674.0,1.0010753495684652
2019-01-13 18:00:00,77305,77391,80323.0,1.0487176266190343
2019-01-13 19:00:00,81207,81564,83100.0,1.0849748486989002
2019-01-13 20:00:00,82270,81117,82786.0,1.0808751844089908
2019-01-13 21:00:00,81844,79916,81950.0,1.0699601546435
2019-01-13 22:00:00,80466,78394,79782.0,1.041654192285146
2019-01-13 23:00:00,78124,75838,76732.0,1.0018326123990855
2019-01-14 00:00:00,75352,71967,73615.0,0.9611362633811014
2019-01-14 01:00:00,73215,69273,71899.0,0.9387317285993046
2019-01-14 02:00:00,72700,69246,70995.0,0.9269288734461902
2019-01-14 03:00:00,72061,69075,70836.0,0.9248529287898349
2019-01-14 04:00:00,72227,69303,71138.0,0.92879591801134
2019-01-14 05:00:00,72354,69737,72783.0,0.9502734586384121
2019-01-14 06:00:00,75077,74126,76130.0,0.993972746467476
2019-01-14 07:00:00,80118,82394,82531.0,1.0775458392054023
2019-01-14 08:00:00,86360,88112,87828.0,1.1467048256501444
2019-01-14 09:00:00,88816,87699,87962.0,1.148454363913991
2019-01-14 10:00:00,88460,87327,87767.0,1.145908394052423
2019-01-14 11:00:00,87643,86243,87426.0,1.1414562108586046
2019-01-14 12:00:00,86566,84797,86606.0,1.1307500811843194
2019-01-14 13:00:00,85232,83188,85585.0,1.1174196441142643
2019-01-14 14:00:00,83861,81407,85025.0,1.1101081409220694
2019-01-14 15:00:00,82756,80366,83854.0,1.0948192654969622
2019-01-14 16:00:00,81761,78625,83380.0,1.0886306002949975
2019-01-14 17:00:00,81642,79546,84125.0,1.0983575107917565
2019-01-14 18:00:00,83846,83955,87478.0,1.1421351361550227
2019-01-14 19:00:00,87425,86849,89862.0,1.1732612497446517
2019-01-14 20:00:00,88439,86888,88971.0,1.1616281259156418
2019-01-14 21:00:00,87789,86281,88012.0,1.1491071766990084
2019-01-14 22:00:00,86007,83940,84723.0,1.1061651517005644
2019-01-14 23:00:00,82837,81315,80776.0,1.054632110451292
2019-01-15 00:00:00,79364,76574,76892.0,1.003921613311141
2019-01-15 01:00:00,76610,74133,74607.0,0.9740880690358464
2019-01-15 02:00:00,74816,72902,73218.0,0.9559529298680634
2019-01-15 03:00:00,73934,71443,72086.0,0.9411732484152696
2019-01-15 04:00:00,73723,71565,72120.0,0.9416171611090814
2019-01-15 05:00:00,74427,72253,73048.0,0.9537333663990042
2019-01-15 06:00:00,76506,76407,76693.0,1.0013234184267719
2019-01-15 07:00:00,81739,82280,82539.0,1.077650289251005
2019-01-15 08:00:00,87752,87625,87830.0,1.146730938161545
2019-01-15 09:00:00,89933,87443,87609.0,1.1438455056517682
2019-01-15 10:00:00,88486,86261,87682.0,1.1447986123178935
2019-01-15 11:00:00,87241,85523,87694.0,1.1449552873862978
2019-01-15 12:00:00,85856,83870,87122.0,1.1374871091256988
2019-01-15 13:00:00,84328,80628,86594.0,1.130593406115915
2019-01-15 14:00:00,82981,78657,85919.0,1.1217804335181805
2019-01-15 15:00:00,81964,77681,84656.0,1.105290382568641
2019-01-15 16:00:00,80982,76400,83664.0,1.0923385769138962
2019-01-15 17:00:00,80838,77366,84503.0,1.103292775446488
2019-01-15 18:00:00,82795,82531,86966.0,1.1354503332364445
2019-01-15 19:00:00,86443,86021,89092.0,1.163207932855384
2019-01-15 20:00:00,87143,85963,88997.0,1.161967588563851
2019-01-15 21:00:00,85780,84199,87501.0,1.1424354300361306
2019-01-15 22:00:00,83718,81319,84759.0,1.106635176905777
2019-01-15 23:00:00,80508,78038,80398.0,1.0496968457965603
2019-01-16 00:00:00,76621,74304,76332.0,0.9966101101189463
2019-01-16 01:00:00,75381,71139,74037.0,0.9666460032866482
2019-01-16 02:00:00,73508,69626,72246.0,0.9432622493273253
2019-01-16 03:00:00,72563,68550,71410.0,0.9323472195618345
2019-01-16 04:00:00,72328,69173,71349.0,0.9315507879641134
2019-01-16 05:00:00,73012,70114,72374.0,0.9449334500569698
2019-01-16 06:00:00,75455,73210,75531.0,0.9861520493029677
2019-01-16 07:00:00,80732,80110,81475.0,1.063758433185835
2019-01-16 08:00:00,86684,86684,86783.0,1.1330610384432809
2019-01-16 09:00:00,88286,85984,86362.0,1.1275643547934344
2019-01-16 10:00:00,87884,84739,85638.0,1.1181116256663828
2019-01-16 11:00:00,86722,83150,84732.0,1.1062826580018676
2019-01-16 12:00:00,85437,81295,83102.0,1.0850009612103007
2019-01-16 13:00:00,84165,79860,81750.0,1.0673489035034305
2019-01-16 14:00:00,83204,78763,81151.0,1.0595282063389222
2019-01-16 15:00:00,82361,78084,80087.0,1.0456363502737522
2019-01-16 16:00:00,81434,76853,80118.0,1.046041094200463
2019-01-16 17:00:00,81315,77333,80149.0,1.0464458381271737
2019-01-16 18:00:00,82922,80164,83348.0,1.0882128001125864
2019-01-16 19:00:00,86364,83006,86081.0,1.1238955469416367
2019-01-16 20:00:00,86877,82670,85588.0,1.1174588128813654
2019-01-16 21:00:00,85458,81399,84210.0,1.099467292526286
2019-01-16 22:00:00,83171,78608,81968.0,1.0701951672461063
2019-01-16 23:00:00,79887,76510,78326.0,1.0226442839854397
2019-01-17 00:00:00,75858,73300,74308.0,0.9701842485814424
2019-01-17 01:00:00,72803,70265,71945.0,0.9393323163615206
2019-01-17 02:00:00,70796,68331,70115.0,0.9154393684298842
2019-01-17 03:00:00,69641,66886,69456.0,0.906835295923355
2019-01-17 04:00:00,69194,66563,69364.0,0.905634120398923
2019-01-17 05:00:00,69638,66921,70525.0,0.9207924332670268
2019-01-17 06:00:00,71786,69555,73431.0,0.9587339123322374
2019-01-17 07:00:00,76544,75194,79131.0,1.0331545698242197
2019-01-17 08:00:00,82217,80952,83887.0,1.0952501219350737
2019-01-17 09:00:00,83996,80886,83844.0,1.0946887029399588
2019-01-17 10:00:00,83552,80266,83587.0,1.0913332452249693
2019-01-17 11:00:00,83026,79795,83134.0,1.085418761392712
2019-01-17 12:00:00,82350,78491,82575.0,1.0781203144562175
2019-01-17 13:00:00,81483,76868,81653.0,1.0660824467004968
2019-01-17 14:00:00,80616,76426,80665.0,1.0531828660685532
2019-01-17 15:00:00,79876,76323,79850.0,1.0425420176727698
2019-01-17 16:00:00,79179,75944,79174.0,1.0337159888193348
2019-01-17 17:00:00,79206,76351,79874.0,1.0428553678095782
2019-01-17 18:00:00,81006,78023,82065.0,1.07146162404904
2019-01-17 19:00:00,84007,80886,84313.0,1.100812086863422
2019-01-17 20:00:00,84403,79608,83623.0,1.0918032704301819
2019-01-17 21:00:00,83031,78690,82320.0,1.0747909692526287
2019-01-17 22:00:00,81167,77403,79806.0,1.0419675424219546
2019-01-17 23:00:00,78213,74322,75921.0,0.9912439890261033
2019-01-18 00:00:00,74498,70258,72451.0,0.9459387817458966
2019-01-18 01:00:00,71862,69263,70239.0,0.9170583441367274
2019-01-18 02:00:00,69920,67773,68619.0,0.8959072099021639
2019-01-18 03:00:00,68875,67204,67902.0,0.8865458745650145
2019-01-18 04:00:00,68579,66677,67932.0,0.886937562236025
2019-01-18 05:00:00,69158,67182,68880.0,0.8993148926399547
2019-01-18 06:00:00,71309,69821,72213.0,0.9428313928892138
2019-01-18 07:00:00,75922,74312,77471.0,1.0114811853616423
2019-01-18 08:00:00,81670,80844,82793.0,1.0809665781988933
2019-01-18 09:00:00,83744,81056,83065.0,1.084517879749388
2019-01-18 10:00:00,83618,80615,83308.0,1.0876905498845724
2019-01-18 11:00:00,83174,81106,83325.0,1.0879125062314783
2019-01-18 12:00:00,82516,79783,82740.0,1.0802745966467748
2019-01-18 13:00:00,81689,77995,82078.0,1.0716313553731447
2019-01-18 14:00:00,80881,77649,81352.0,1.062152513734692
2019-01-18 15:00:00,80171,77404,80650.0,1.052987022233048
2019-01-18 16:00:00,79390,76374,80230.0,1.0475033948389019
