bus,load_mw,datetime,day_index,hour_index
41,16.982477319377544,2019-07-01 18:00:00,1,19.0
42,3.2113099598321093,2019-07-01 18:00:00,1,19.0
43,5.605634137311502,2019-07-01 18:00:00,1,19.0
45,8.971631979457179,2019-07-01 18:00:00,1,19.0
46,2.375267288841262,2019-07-01 18:00:00,1,19.0
47,2.8157990743657404,2019-07-01 18:00:00,1,19.0
53,3.867514961865874,2019-07-01 18:00:00,1,19.0
55,1.8981496391241455,2019-07-01 18:00:00,1,19.0
56,3.7510955616199957,2019-07-01 18:00:00,1,19.0
57,6.5849928280657215,2019-07-01 18:00:00,1,19.0
58,7.210966309989857,2019-07-01 18:00:00,1,19.0
59,5.722816040839746,2019-07-01 18:00:00,1,19.0
60,30.31168213664555,2019-07-01 18:00:00,1,19.0
61,28.64477820639355,2019-07-01 18:00:00,1,19.0
62,11.477965592728667,2019-07-01 18:00:00,1,19.0
73,26.37774474885866,2019-07-01 18:00:00,1,19.0
74,4.981002579962931,2019-07-01 18:00:00,1,19.0
79,1.983772001461047,2019-07-01 18:00:00,1,19.0
81,10.00385455271926,2019-07-01 18:00:00,1,19.0
82,4.2076602223238275,2019-07-01 18:00:00,1,19.0
83,5.994587356589624,2019-07-01 18:00:00,1,19.0
84,6.696527341535035,2019-07-01 18:00:00,1,19.0
85,12.974717990962462,2019-07-01 18:00:00,1,19.0
87,67.6196421987655,2019-07-01 18:00:00,1,19.0
88,97.04089103254651,2019-07-01 18:00:00,1,19.0
92,4.804541096278853,2019-07-01 18:00:00,1,19.0
94,3.9672343649550568,2019-07-01 18:00:00,1,19.0
95,4.485379509618672,2019-07-01 18:00:00,1,19.0
96,10.840812413896154,2019-07-01 18:00:00,1,19.0
98,16.685043502549618,2019-07-01 18:00:00,1,19.0
99,57.92376921724926,2019-07-01 18:00:00,1,19.0
100,0.8040863660800635,2019-07-01 18:00:00,1,19.0
105,3.144163052149878,2019-07-01 18:00:00,1,19.0
106,81.83362126786264,2019-07-01 18:00:00,1,19.0
107,14.925620800617443,2019-07-01 18:00:00,1,19.0
108,7.9495752423561585,2019-07-01 18:00:00,1,19.0
109,15.125134425028918,2019-07-01 18:00:00,1,19.0
110,12.189094926221017,2019-07-01 18:00:00,1,19.0
116,53.31629259903976,2019-07-01 18:00:00,1,19.0
117,5.4426955408972955,2019-07-01 18:00:00,1,19.0
118,25.705016784978326,2019-07-01 18:00:00,1,19.0
119,2.8289887863083267,2019-07-01 18:00:00,1,19.0
121,23.287263867220744,2019-07-01 18:00:00,1,19.0
128,116.53006280949522,2019-07-01 18:00:00,1,19.0
129,6.0784487299318055,2019-07-01 18:00:00,1,19.0
130,46.15268254778431,2019-07-01 18:00:00,1,19.0
131,41.12532810389355,2019-07-01 18:00:00,1,19.0
136,1.6493635354889218,2019-07-01 18:00:00,1,19.0
137,3.159227190817997,2019-07-01 18:00:00,1,19.0
138,9.724337393339153,2019-07-01 18:00:00,1,19.0
139,12.885595503497868,2019-07-01 18:00:00,1,19.0
140,2.0862049304191554,2019-07-01 18:00:00,1,19.0
141,55.79990368093642,2019-07-01 18:00:00,1,19.0
142,35.36590899311687,2019-07-01 18:00:00,1,19.0
143,14.083635646647815,2019-07-01 18:00:00,1,19.0
144,25.740981869837338,2019-07-01 18:00:00,1,19.0
147,47.90417831950746,2019-07-01 18:00:00,1,19.0
156,19.677295806478774,2019-07-01 18:00:00,1,19.0
157,13.631863845304837,2019-07-01 18:00:00,1,19.0
158,2.02055576126208,2019-07-01 18:00:00,1,19.0
161,2.1788865003945785,2019-07-01 18:00:00,1,19.0
162,69.84823623364275,2019-07-01 18:00:00,1,19.0
170,11.024173339677086,2019-07-01 18:00:00,1,19.0
171,7.839454889336091,2019-07-01 18:00:00,1,19.0
172,13.581861016349828,2019-07-01 18:00:00,1,19.0
173,4.292004598042305,2019-07-01 18:00:00,1,19.0
174,10.003069740402088,2019-07-01 18:00:00,1,19.0
175,30.45572953883456,2019-07-01 18:00:00,1,19.0
176,15.214381331553406,2019-07-01 18:00:00,1,19.0
178,33.05912407484931,2019-07-01 18:00:00,1,19.0
179,10.975741880052258,2019-07-01 18:00:00,1,19.0
180,75.61789595916277,2019-07-01 18:00:00,1,19.0
183,15.213067905614427,2019-07-01 18:00:00,1,19.0
184,15.008175809781813,2019-07-01 18:00:00,1,19.0
185,3.174954844175988,2019-07-01 18:00:00,1,19.0
189,24.216915865651938,2019-07-01 18:00:00,1,19.0
190,11.24119403646263,2019-07-01 18:00:00,1,19.0
191,71.20012093427013,2019-07-01 18:00:00,1,19.0
192,35.204895233051246,2019-07-01 18:00:00,1,19.0
193,57.262879673118704,2019-07-01 18:00:00,1,19.0
197,8.166707360188658,2019-07-01 18:00:00,1,19.0
198,6.506587474119674,2019-07-01 18:00:00,1,19.0
199,14.485782575105564,2019-07-01 18:00:00,1,19.0
1,11.058584250940703,2019-07-01 19:00:00,1,20.0
3,2.424387933181302,2019-07-01 19:00:00,1,20.0
5,12.454750043507378,2019-07-01 19:00:00,1,20.0
7,34.57633027066569,2019-07-01 19:00:00,1,20.0
9,54.91549483492357,2019-07-01 19:00:00,1,20.0
11,0.45749699714154457,2019-07-01 19:00:00,1,20.0
12,3.528272643849064,2019-07-01 19:00:00,1,20.0
15,60.59841641290862,2019-07-01 19:00:00,1,20.0
17,0.9450675709151747,2019-07-01 19:00:00,1,20.0
18,1.097765926724098,2019-07-01 19:00:00,1,20.0
19,1.6007508751101465,2019-07-01 19:00:00,1,20.0
20,6.936691579829912,2019-07-01 19:00:00,1,20.0
22,2.1275604136511856,2019-07-01 19:00:00,1,20.0
23,3.0844788872449693,2019-07-01 19:00:00,1,20.0
25,2.0082270384226244,2019-07-01 19:00:00,1,20.0
27,3.2439049251020253,2019-07-01 19:00:00,1,20.0
29,79.89223179207217,2019-07-01 19:00:00,1,20.0
31,0.6606143150597288,2019-07-01 19:00:00,1,20.0
32,8.816187229911899,2019-07-01 19:00:00,1,20.0
34,30.01015945177984,2019-07-01 19:00:00,1,20.0
36,4.8343160763275135,2019-07-01 19:00:00,1,20.0
37,44.48333788843856,2019-07-01 19:00:00,1,20.0
38,11.308793593644602,2019-07-01 19:00:00,1,20.0
39,2.7626179377034403,2019-07-01 19:00:00,1,20.0
40,55.814187791936675,2019-07-01 19:00:00,1,20.0
41,16.1794348726056,2019-07-01 19:00:00,1,20.0
42,3.0333036405998106,2019-07-01 19:00:00,1,20.0
43,5.426112688501926,2019-07-01 19:00:00,1,20.0
45,8.554982688586133,2019-07-01 19:00:00,1,20.0
46,2.118563057574922,2019-07-01 19:00:00,1,20.0
47,2.7855377522548,2019-07-01 19:00:00,1,20.0
53,3.670883081943351,2019-07-01 19:00:00,1,20.0
55,1.7834947394662402,2019-07-01 19:00:00,1,20.0
56,3.7276379672666855,2019-07-01 19:00:00,1,20.0
57,5.47736921147777,2019-07-01 19:00:00,1,20.0
58,6.105776455353559,2019-07-01 19:00:00,1,20.0
59,5.448636939043663,2019-07-01 19:00:00,1,20.0
60,28.077304793919726,2019-07-01 19:00:00,1,20.0
61,32.06830320709713,2019-07-01 19:00:00,1,20.0
62,10.690925318118754,2019-07-01 19:00:00,1,20.0
73,26.474479917884395,2019-07-01 19:00:00,1,20.0
74,4.995918709306584,2019-07-01 19:00:00,1,20.0
79,2.1209821924780137,2019-07-01 19:00:00,1,20.0
81,10.605231549829387,2019-07-01 19:00:00,1,20.0
82,4.185844294004944,2019-07-01 19:00:00,1,20.0
83,5.583599879917374,2019-07-01 19:00:00,1,20.0
84,7.051105585727969,2019-07-01 19:00:00,1,20.0
85,12.890516330060496,2019-07-01 19:00:00,1,20.0
87,67.22929269608848,2019-07-01 19:00:00,1,20.0
88,83.1130661055212,2019-07-01 19:00:00,1,20.0
92,4.638490175567689,2019-07-01 19:00:00,1,20.0
94,4.268786129246321,2019-07-01 19:00:00,1,20.0
95,4.172204323582435,2019-07-01 19:00:00,1,20.0
96,11.141367767048077,2019-07-01 19:00:00,1,20.0
98,18.596920490826612,2019-07-01 19:00:00,1,20.0
99,57.05529701650803,2019-07-01 19:00:00,1,20.0
100,0.8056253122324981,2019-07-01 19:00:00,1,20.0
105,2.909534295089857,2019-07-01 19:00:00,1,20.0
106,78.93256092699269,2019-07-01 19:00:00,1,20.0
107,14.670485762785493,2019-07-01 19:00:00,1,20.0
108,6.80085076402361,2019-07-01 19:00:00,1,20.0
109,16.386053293032024,2019-07-01 19:00:00,1,20.0
110,12.445269070778446,2019-07-01 19:00:00,1,20.0
116,49.16503877075022,2019-07-01 19:00:00,1,20.0
117,5.21661393117775,2019-07-01 19:00:00,1,20.0
118,26.58408110962034,2019-07-01 19:00:00,1,20.0
119,2.7597884100374075,2019-07-01 19:00:00,1,20.0
121,20.299285061730576,2019-07-01 19:00:00,1,20.0
128,119.20255132673164,2019-07-01 19:00:00,1,20.0
129,5.999317553868642,2019-07-01 19:00:00,1,20.0
130,46.998905216117606,2019-07-01 19:00:00,1,20.0
131,37.734805169761025,2019-07-01 19:00:00,1,20.0
136,1.6115187957752146,2019-07-01 19:00:00,1,20.0
137,2.8173904793039077,2019-07-01 19:00:00,1,20.0
138,9.383760479282959,2019-07-01 19:00:00,1,20.0
139,12.478577509571307,2019-07-01 19:00:00,1,20.0
140,2.1089427379547665,2019-07-01 19:00:00,1,20.0
141,55.736630173855566,2019-07-01 19:00:00,1,20.0
142,34.70460862085099,2019-07-01 19:00:00,1,20.0
143,13.630179338766188,2019-07-01 19:00:00,1,20.0
144,25.980730399161192,2019-07-01 19:00:00,1,20.0
147,42.91286718537145,2019-07-01 19:00:00,1,20.0
156,22.119654866889867,2019-07-01 19:00:00,1,20.0
157,12.293575988764887,2019-07-01 19:00:00,1,20.0
158,1.7939067134782647,2019-07-01 19:00:00,1,20.0
161,2.2670019800324943,2019-07-01 19:00:00,1,20.0
162,59.675506587540646,2019-07-01 19:00:00,1,20.0
170,10.939506030700478,2019-07-01 19:00:00,1,20.0
171,8.436351347579416,2019-07-01 19:00:00,1,20.0
172,11.518244127133848,2019-07-01 19:00:00,1,20.0
173,3.740660493199363,2019-07-01 19:00:00,1,20.0
174,11.350228687677285,2019-07-01 19:00:00,1,20.0
175,27.53469159025165,2019-07-01 19:00:00,1,20.0
176,16.61245113130245,2019-07-01 19:00:00,1,20.0
178,33.14372236295527,2019-07-01 19:00:00,1,20.0
179,11.025686840439134,2019-07-01 19:00:00,1,20.0
180,73.84790012547788,2019-07-01 19:00:00,1,20.0
183,16.604761221094456,2019-07-01 19:00:00,1,20.0
184,13.939351457861962,2019-07-01 19:00:00,1,20.0
185,2.7627351270269416,2019-07-01 19:00:00,1,20.0
189,21.99920401350648,2019-07-01 19:00:00,1,20.0
190,9.839122741230145,2019-07-01 19:00:00,1,20.0
191,81.76592515311077,2019-07-01 19:00:00,1,20.0
192,30.864332848197698,2019-07-01 19:00:00,1,20.0
193,58.214608232734555,2019-07-01 19:00:00,1,20.0
197,8.150777811607457,2019-07-01 19:00:00,1,20.0
198,6.5137928513606855,2019-07-01 19:00:00,1,20.0
199,13.64605909121236,2019-07-01 19:00:00,1,20.0
1,9.401677911545148,2019-07-01 20:00:00,1,21.0
3,2.1576631378477145,2019-07-01 20:00:00,1,21.0
5,10.854756604888816,2019-07-01 20:00:00,1,21.0
7,29.494896258330627,2019-07-01 20:00:00,1,21.0
9,59.48328737877339,2019-07-01 20:00:00,1,21.0
11,0.43272944372796646,2019-07-01 20:00:00,1,21.0
12,3.4199446919385337,2019-07-01 20:00:00,1,21.0
15,65.57320933352472,2019-07-01 20:00:00,1,21.0
17,1.0041849234611897,2019-07-01 20:00:00,1,21.0
18,1.11171615781759,2019-07-01 20:00:00,1,21.0
19,1.6867188735301542,2019-07-01 20:00:00,1,21.0
20,6.0562823623760265,2019-07-01 20:00:00,1,21.0
22,1.9281124093735083,2019-07-01 20:00:00,1,21.0
23,3.363009909538246,2019-07-01 20:00:00,1,21.0
25,1.8933554066638054,2019-07-01 20:00:00,1,21.0
27,3.508877388096797,2019-07-01 20:00:00,1,21.0
29,78.44618501428617,2019-07-01 20:00:00,1,21.0
31,0.6319473642258288,2019-07-01 20:00:00,1,21.0
32,8.099977215556509,2019-07-01 20:00:00,1,21.0
34,27.39354958851844,2019-07-01 20:00:00,1,21.0
36,4.964837708761565,2019-07-01 20:00:00,1,21.0
37,40.6940526850248,2019-07-01 20:00:00,1,21.0
38,10.864421646111053,2019-07-01 20:00:00,1,21.0
39,2.7156627379862432,2019-07-01 20:00:00,1,21.0
40,55.99232383781341,2019-07-01 20:00:00,1,21.0
41,15.19826317049506,2019-07-01 20:00:00,1,21.0
42,2.8545805523453454,2019-07-01 20:00:00,1,21.0
43,6.173117276564155,2019-07-01 20:00:00,1,21.0
45,8.955890861794634,2019-07-01 20:00:00,1,21.0
46,2.2238771943585385,2019-07-01 20:00:00,1,21.0
47,2.356282301765196,2019-07-01 20:00:00,1,21.0
53,3.984838639097515,2019-07-01 20:00:00,1,21.0
55,1.8478758651638538,2019-07-01 20:00:00,1,21.0
56,3.707031397275549,2019-07-01 20:00:00,1,21.0
57,6.326102080145066,2019-07-01 20:00:00,1,21.0
58,6.781207827389575,2019-07-01 20:00:00,1,21.0
59,4.82002779638188,2019-07-01 20:00:00,1,21.0
60,27.529077634614147,2019-07-01 20:00:00,1,21.0
61,31.69099907912738,2019-07-01 20:00:00,1,21.0
62,12.034602024309772,2019-07-01 20:00:00,1,21.0
73,27.450929404530793,2019-07-01 20:00:00,1,21.0
74,4.610052750357104,2019-07-01 20:00:00,1,21.0
79,2.029776721298073,2019-07-01 20:00:00,1,21.0
81,11.391628750530334,2019-07-01 20:00:00,1,21.0
82,4.60370796114503,2019-07-01 20:00:00,1,21.0
83,5.185301053395285,2019-07-01 20:00:00,1,21.0
84,6.79938411451695,2019-07-01 20:00:00,1,21.0
85,11.191694895297173,2019-07-01 20:00:00,1,21.0
87,68.74123864907938,2019-07-01 20:00:00,1,21.0
88,87.13511747494763,2019-07-01 20:00:00,1,21.0
92,3.954021874297413,2019-07-01 20:00:00,1,21.0
94,4.244616053758869,2019-07-01 20:00:00,1,21.0
95,4.28901285852722,2019-07-01 20:00:00,1,21.0
96,9.583741798917185,2019-07-01 20:00:00,1,21.0
98,16.911579188411476,2019-07-01 20:00:00,1,21.0
99,51.605939580866526,2019-07-01 20:00:00,1,21.0
100,0.694009969654825,2019-07-01 20:00:00,1,21.0
105,2.6178551137516073,2019-07-01 20:00:00,1,21.0
106,76.01716188761485,2019-07-01 20:00:00,1,21.0
107,14.061345150066836,2019-07-01 20:00:00,1,21.0
108,7.573110319988958,2019-07-01 20:00:00,1,21.0
109,14.452468484410378,2019-07-01 20:00:00,1,21.0
110,11.917420700278242,2019-07-01 20:00:00,1,21.0
116,50.19821880851783,2019-07-01 20:00:00,1,21.0
117,5.22289333565257,2019-07-01 20:00:00,1,21.0
118,23.606998681641848,2019-07-01 20:00:00,1,21.0
119,2.4111192330282853,2019-07-01 20:00:00,1,21.0
121,21.247348315280494,2019-07-01 20:00:00,1,21.0
128,101.22105804434017,2019-07-01 20:00:00,1,21.0
129,5.957659130605414,2019-07-01 20:00:00,1,21.0
130,38.82261913242582,2019-07-01 20:00:00,1,21.0
131,34.027115328318416,2019-07-01 20:00:00,1,21.0
136,1.6328276183708963,2019-07-01 20:00:00,1,21.0
137,2.844492283249007,2019-07-01 20:00:00,1,21.0
138,8.66808126547401,2019-07-01 20:00:00,1,21.0
139,11.707385751097636,2019-07-01 20:00:00,1,21.0
140,1.9056491268496498,2019-07-01 20:00:00,1,21.0
141,49.425937277567655,2019-07-01 20:00:00,1,21.0
142,35.07997998061985,2019-07-01 20:00:00,1,21.0
143,11.663279377400452,2019-07-01 20:00:00,1,21.0
144,21.904014819743132,2019-07-01 20:00:00,1,21.0
147,41.35878012003089,2019-07-01 20:00:00,1,21.0
156,19.493331713042444,2019-07-01 20:00:00,1,21.0
157,12.098966911885455,2019-07-01 20:00:00,1,21.0
158,1.953855941282834,2019-07-01 20:00:00,1,21.0
161,2.1103285870098563,2019-07-01 20:00:00,1,21.0
162,64.34719203078747,2019-07-01 20:00:00,1,21.0
170,10.748102454193218,2019-07-01 20:00:00,1,21.0
171,7.898738223082293,2019-07-01 20:00:00,1,21.0
172,12.025735211837075,2019-07-01 20:00:00,1,21.0
173,3.716144665117187,2019-07-01 20:00:00,1,21.0
174,9.319908571729774,2019-07-01 20:00:00,1,21.0
175,26.58579923023915,2019-07-01 20:00:00,1,21.0
176,14.235402281454776,2019-07-01 20:00:00,1,21.0
178,30.065657371497252,2019-07-01 20:00:00,1,21.0
179,10.468362439713395,2019-07-01 20:00:00,1,21.0
180,63.96495592973695,2019-07-01 20:00:00,1,21.0
183,13.909256301870643,2019-07-01 20:00:00,1,21.0
184,16.10504080162839,2019-07-01 20:00:00,1,21.0
185,2.9665560951544836,2019-07-01 20:00:00,1,21.0
189,22.504342014376384,2019-07-01 20:00:00,1,21.0
190,10.216848419541819,2019-07-01 20:00:00,1,21.0
191,65.33677064794797,2019-07-01 20:00:00,1,21.0
192,28.86657212760706,2019-07-01 20:00:00,1,21.0
193,51.06743765713664,2019-07-01 20:00:00,1,21.0
197,6.785261942420625,2019-07-01 20:00:00,1,21.0
198,5.945124743875559,2019-07-01 20:00:00,1,21.0
199,13.188011217836152,2019-07-01 20:00:00,1,21.0
1,10.328884251665793,2019-07-01 21:00:00,1,22.0
3,2.470656831800323,2019-07-01 21:00:00,1,22.0
5,9.686261381413086,2019-07-01 21:00:00,1,22.0
7,29.6354009397516,2019-07-01 21:00:00,1,22.0
9,58.43985007551546,2019-07-01 21:00:00,1,22.0
11,0.38616133910899125,2019-07-01 21:00:00,1,22.0
12,3.289768469730132,2019-07-01 21:00:00,1,22.0
15,64.51613104243525,2019-07-01 21:00:00,1,22.0
17,1.0339184855157075,2019-07-01 21:00:00,1,22.0
18,1.1295080684512249,2019-07-01 21:00:00,1,22.0
19,1.51155324906488,2019-07-01 21:00:00,1,22.0
20,6.774905433411644,2019-07-01 21:00:00,1,22.0
22,1.8827788035644772,2019-07-01 21:00:00,1,22.0
23,3.408932260058616,2019-07-01 21:00:00,1,22.0
25,1.9082706453026976,2019-07-01 21:00:00,1,22.0
27,3.2710190827677326,2019-07-01 21:00:00,1,22.0
29,78.38043311222569,2019-07-01 21:00:00,1,22.0
31,0.6263417798574672,2019-07-01 21:00:00,1,22.0
32,8.368294478785241,2019-07-01 21:00:00,1,22.0
34,27.11178863494956,2019-07-01 21:00:00,1,22.0
36,4.642049996629622,2019-07-01 21:00:00,1,22.0
37,43.44861629045193,2019-07-01 21:00:00,1,22.0
38,10.888908185343736,2019-07-01 21:00:00,1,22.0
39,2.4828824374779668,2019-07-01 21:00:00,1,22.0
40,46.67437685286666,2019-07-01 21:00:00,1,22.0
41,15.330877981690842,2019-07-01 21:00:00,1,22.0
42,3.0581429579154182,2019-07-01 21:00:00,1,22.0
43,5.388464856786771,2019-07-01 21:00:00,1,22.0
45,9.126314458505561,2019-07-01 21:00:00,1,22.0
46,2.1957354160793146,2019-07-01 21:00:00,1,22.0
47,2.514760331291307,2019-07-01 21:00:00,1,22.0
53,3.7995690819638446,2019-07-01 21:00:00,1,22.0
55,1.69031059758066,2019-07-01 21:00:00,1,22.0
56,3.5460197578615307,2019-07-01 21:00:00,1,22.0
57,6.133145355057185,2019-07-01 21:00:00,1,22.0
58,5.973900871312348,2019-07-01 21:00:00,1,22.0
59,4.624420060753844,2019-07-01 21:00:00,1,22.0
60,30.083530203721395,2019-07-01 21:00:00,1,22.0
61,27.500833317251335,2019-07-01 21:00:00,1,22.0
62,11.299436192322478,2019-07-01 21:00:00,1,22.0
73,25.90889494760425,2019-07-01 21:00:00,1,22.0
74,4.550866369917036,2019-07-01 21:00:00,1,22.0
79,2.0384078899307148,2019-07-01 21:00:00,1,22.0
81,10.46972495013323,2019-07-01 21:00:00,1,22.0
82,4.384019826972462,2019-07-01 21:00:00,1,22.0
83,5.225179982580441,2019-07-01 21:00:00,1,22.0
84,6.162734216220737,2019-07-01 21:00:00,1,22.0
85,11.470026586111004,2019-07-01 21:00:00,1,22.0
87,67.03026691091675,2019-07-01 21:00:00,1,22.0
88,82.99396649162391,2019-07-01 21:00:00,1,22.0
92,3.999721976508987,2019-07-01 21:00:00,1,22.0
94,3.9883559612171164,2019-07-01 21:00:00,1,22.0
95,3.807598633736184,2019-07-01 21:00:00,1,22.0
96,10.407286111350905,2019-07-01 21:00:00,1,22.0
98,17.15718610276711,2019-07-01 21:00:00,1,22.0
99,48.70216228968761,2019-07-01 21:00:00,1,22.0
100,0.7645666489534969,2019-07-01 21:00:00,1,22.0
105,2.6377011279753346,2019-07-01 21:00:00,1,22.0
106,77.70066186471658,2019-07-01 21:00:00,1,22.0
107,12.110663842141637,2019-07-01 21:00:00,1,22.0
108,6.2731338170661575,2019-07-01 21:00:00,1,22.0
109,14.257697079596234,2019-07-01 21:00:00,1,22.0
110,12.42672112638229,2019-07-01 21:00:00,1,22.0
116,47.353427170694154,2019-07-01 21:00:00,1,22.0
117,5.0308348509058405,2019-07-01 21:00:00,1,22.0
118,21.48894598596826,2019-07-01 21:00:00,1,22.0
119,2.3602441903921503,2019-07-01 21:00:00,1,22.0
121,19.41060716314013,2019-07-01 21:00:00,1,22.0
128,110.94878293746015,2019-07-01 21:00:00,1,22.0
129,6.38216374867161,2019-07-01 21:00:00,1,22.0
130,41.87478910958063,2019-07-01 21:00:00,1,22.0
131,39.09419988343143,2019-07-01 21:00:00,1,22.0
136,1.5483595784709874,2019-07-01 21:00:00,1,22.0
137,3.0284488769342484,2019-07-01 21:00:00,1,22.0
138,9.929737207662951,2019-07-01 21:00:00,1,22.0
139,11.42652947198266,2019-07-01 21:00:00,1,22.0
140,1.9008649502808854,2019-07-01 21:00:00,1,22.0
141,48.84908941574412,2019-07-01 21:00:00,1,22.0
142,35.83577044552212,2019-07-01 21:00:00,1,22.0
143,11.217108075945049,2019-07-01 21:00:00,1,22.0
144,24.151516249567365,2019-07-01 21:00:00,1,22.0
147,47.13986646448896,2019-07-01 21:00:00,1,22.0
156,18.260547795074952,2019-07-01 21:00:00,1,22.0
157,11.568824277853462,2019-07-01 21:00:00,1,22.0
158,1.83270417403349,2019-07-01 21:00:00,1,22.0
161,1.9546066264010504,2019-07-01 21:00:00,1,22.0
162,58.37064187690384,2019-07-01 21:00:00,1,22.0
170,11.609367283541522,2019-07-01 21:00:00,1,22.0
171,7.259350509856499,2019-07-01 21:00:00,1,22.0
172,12.807357940645428,2019-07-01 21:00:00,1,22.0
173,3.7031769449723706,2019-07-01 21:00:00,1,22.0
174,10.419041715544626,2019-07-01 21:00:00,1,22.0
175,24.63287809269478,2019-07-01 21:00:00,1,22.0
176,16.402506632337378,2019-07-01 21:00:00,1,22.0
178,32.48334322003637,2019-07-01 21:00:00,1,22.0
179,11.163545245199542,2019-07-01 21:00:00,1,22.0
180,68.69377798727702,2019-07-01 21:00:00,1,22.0
183,13.97284210821338,2019-07-01 21:00:00,1,22.0
184,13.266006883065735,2019-07-01 21:00:00,1,22.0
185,3.062993868964124,2019-07-01 21:00:00,1,22.0
189,21.023319137578742,2019-07-01 21:00:00,1,22.0
190,9.568017345557086,2019-07-01 21:00:00,1,22.0
191,76.68417688352248,2019-07-01 21:00:00,1,22.0
192,27.28232339542625,2019-07-01 21:00:00,1,22.0
193,51.59508417947756,2019-07-01 21:00:00,1,22.0
197,6.674456810142124,2019-07-01 21:00:00,1,22.0
198,5.697105142817736,2019-07-01 21:00:00,1,22.0
199,11.81490384012038,2019-07-01 21:00:00,1,22.0
1,9.495378460505618,2019-07-01 22:00:00,1,23.0
3,2.132524321011884,2019-07-01 22:00:00,1,23.0
5,9.86422690527429,2019-07-01 22:00:00,1,23.0
7,31.57434783747801,2019-07-01 22:00:00,1,23.0
9,50.98892078197568,2019-07-01 22:00:00,1,23.0
11,0.3754421458861913,2019-07-01 22:00:00,1,23.0
12,2.9623321976895434,2019-07-01 22:00:00,1,23.0
15,53.79577970928899,2019-07-01 22:00:00,1,23.0
17,0.9029325964787875,2019-07-01 22:00:00,1,23.0
18,0.9603707476064921,2019-07-01 22:00:00,1,23.0
19,1.506386474791656,2019-07-01 22:00:00,1,23.0
20,5.750813157415197,2019-07-01 22:00:00,1,23.0
22,1.6363929135879591,2019-07-01 22:00:00,1,23.0
23,2.9980695769866252,2019-07-01 22:00:00,1,23.0
25,1.5775210721882782,2019-07-01 22:00:00,1,23.0
27,2.785134685879489,2019-07-01 22:00:00,1,23.0
29,79.78817541325986,2019-07-01 22:00:00,1,23.0
31,0.6217597111182377,2019-07-01 22:00:00,1,23.0
32,7.352239892894459,2019-07-01 22:00:00,1,23.0
34,25.474125109895656,2019-07-01 22:00:00,1,23.0
36,4.359686311789975,2019-07-01 22:00:00,1,23.0
37,34.661701146043804,2019-07-01 22:00:00,1,23.0
38,10.285645441635944,2019-07-01 22:00:00,1,23.0
39,2.485582075785113,2019-07-01 22:00:00,1,23.0
40,50.401166302201105,2019-07-01 22:00:00,1,23.0
41,13.853886505462448,2019-07-01 22:00:00,1,23.0
42,2.680327485387841,2019-07-01 22:00:00,1,23.0
43,5.698635418753602,2019-07-01 22:00:00,1,23.0
45,8.691697107464455,2019-07-01 22:00:00,1,23.0
46,1.8918173794882758,2019-07-01 22:00:00,1,23.0
47,2.092859149727865,2019-07-01 22:00:00,1,23.0
53,3.0583905747001556,2019-07-01 22:00:00,1,23.0
55,1.6822447661776665,2019-07-01 22:00:00,1,23.0
56,3.4309842804811606,2019-07-01 22:00:00,1,23.0
57,5.647293315250719,2019-07-01 22:00:00,1,23.0
58,5.73075748183832,2019-07-01 22:00:00,1,23.0
59,4.992371976440982,2019-07-01 22:00:00,1,23.0
60,27.566524501757254,2019-07-01 22:00:00,1,23.0
61,28.12255263134139,2019-07-01 22:00:00,1,23.0
62,11.014427976058824,2019-07-01 22:00:00,1,23.0
73,23.825102139316435,2019-07-01 22:00:00,1,23.0
74,4.69014016043034,2019-07-01 22:00:00,1,23.0
79,1.8199753144893305,2019-07-01 22:00:00,1,23.0
81,8.771467131876841,2019-07-01 22:00:00,1,23.0
82,4.182865298483095,2019-07-01 22:00:00,1,23.0
83,4.395696937522051,2019-07-01 22:00:00,1,23.0
84,6.1292976090852935,2019-07-01 22:00:00,1,23.0
85,10.341982744596809,2019-07-01 22:00:00,1,23.0
87,66.07577243219815,2019-07-01 22:00:00,1,23.0
88,84.72174195061848,2019-07-01 22:00:00,1,23.0
92,4.154234408255532,2019-07-01 22:00:00,1,23.0
94,3.8112189251874633,2019-07-01 22:00:00,1,23.0
95,3.823701432765855,2019-07-01 22:00:00,1,23.0
96,9.584490487735444,2019-07-01 22:00:00,1,23.0
98,16.512744216210496,2019-07-01 22:00:00,1,23.0
99,45.18732788158597,2019-07-01 22:00:00,1,23.0
100,0.6635071934695215,2019-07-01 22:00:00,1,23.0
105,2.545022623978232,2019-07-01 22:00:00,1,23.0
106,72.64303997797106,2019-07-01 22:00:00,1,23.0
107,11.33562117650352,2019-07-01 22:00:00,1,23.0
108,6.095232174312917,2019-07-01 22:00:00,1,23.0
109,15.096689267933519,2019-07-01 22:00:00,1,23.0
110,11.743867251829883,2019-07-01 22:00:00,1,23.0
116,42.37415390697443,2019-07-01 22:00:00,1,23.0
117,5.262293920205017,2019-07-01 22:00:00,1,23.0
118,24.156909331239618,2019-07-01 22:00:00,1,23.0
119,2.428154343309077,2019-07-01 22:00:00,1,23.0
121,21.07508683823638,2019-07-01 22:00:00,1,23.0
128,96.5895502017642,2019-07-01 22:00:00,1,23.0
129,5.190754837587161,2019-07-01 22:00:00,1,23.0
130,36.76890542245535,2019-07-01 22:00:00,1,23.0
