w_con_coal,w_con_ng,w_con_nuc,w_with_coal,w_with_ng,w_with_nuc,coal_output,ng_output,nuclear_output,wind_output
3.3892102803544164,0.4880346819963387,0.9762985110227712,0.3183408976342391,0.8990871801271771,0.3736883069792968,18.912906071227557,698.0400134218453,872.2598109114754,900.8160103021008
2.272131709888505,1.0,0.2609307716112933,0.0,0.0284623864638764,0.0,178.80687764013743,454.2338446158586,956.172008952654,900.8160095013532
1.5508652872681126,0.2142786094996028,0.6499503885158618,0.2408508850709178,0.7141383955408191,0.0225395736679588,18.912908877049933,614.127813091687,956.172008809064,900.8160099310628
1.3677199732531804,0.4168474917190618,0.2489621128359079,0.3714192664184186,0.7032446179746171,0.5092893283973923,18.91290801000714,614.1278136611086,956.1720087704356,900.8160103510794
1.1219953922838894,0.2706249689847754,0.2963868319747007,0.4918671053582493,0.0657121676638983,0.2874293819273424,18.912907714308822,614.127815565117,956.1720077339086,900.816009738202
4.738033205442604,0.5389802699300881,0.1866150098355987,0.3757607105364466,0.8492433591394786,0.7693865964583556,18.91290485162806,614.1278167364812,956.1720085390476,900.8160107055028
3.256236550276625,0.767573410963577,1.0,0.1543514735751772,0.5525688124062702,1.0,18.91290629386611,698.0400263342378,872.2597972568564,900.8160109472587
4.250001776788849,0.1704876872642169,0.4416355098228984,0.1373477140761324,0.5008804515239038,0.7497488743974242,18.912905267981863,698.0400235329527,872.259801316664,900.816010715349
4.290563019214724,1.0,0.2148432955935667,0.2857780524663303,0.6250143160550442,0.5360533336274504,18.91290543075438,614.1278158186079,956.1720090362304,900.8160104626376
4.524461255530935,0.61088124350898,0.7981314504980416,0.3331576559769822,0.953698295157798,0.8447424945991352,18.9129050337872,698.0400251497636,872.2597997562121,900.8160108921982
2.000518562737973,0.6924453458498337,0.2022498127078287,0.1914556895362808,0.2387214650490138,0.4358982149129496,18.9129073068506,614.1278146354058,956.1720087028212,900.8160101055606
0.1465869974686268,0.9849957427906328,0.595774181558698,0.4517963261929797,0.298553527868016,0.0925551201432373,394.6487056498568,238.39201609229465,956.1720088016516,900.8160102915692
1.3751750628871784,0.4168474917190618,0.9958759776759948,0.3714192664184186,0.7021127238043176,0.8676089690013656,289.3613019038781,698.0400249068812,601.8114032671741,900.8160107131896
4.562143442054902,0.4777751722088491,0.5877260881447527,0.2193444909572937,0.9006819620177541,0.322478588194742,18.91290501746576,614.1278161399267,956.1720089751548,900.816010700307
3.8681550530875466,0.7950752318825283,0.7448421278374368,0.2166524186536326,0.5164110026127684,0.8885569944718287,18.91290540259572,698.0400254702877,872.2597990827402,900.8160108767746
4.531486090494354,0.1224301683535869,0.1651452407625376,0.0002489129801154,0.7656586034609141,0.0538611190645614,100.78387889037045,532.2568426307402,956.1720091795978,900.8160100502088
2.441702243395872,0.0,1.0,0.0147866641852552,0.8234611495458478,0.7886932474320403,402.8760538799993,698.0400237228571,488.2966526203479,900.8160105260556
2.0822761084610306,0.5024819736141902,0.2832219589695385,0.497289871214258,0.3610368870108008,0.2278223161650407,18.9129060844197,614.1278153581155,956.1720090478984,900.8160103019296
2.739757178683779,0.006916374435396,0.996074047511691,0.0606905798830044,0.5768281301600573,0.0066302461977139,18.91290705624453,698.0399903182005,872.2598333244323,900.8160100515654
0.6131412951771965,0.3324185303255027,0.7907955276174614,0.0206824678510153,0.9087922479744982,0.0094833940850365,394.64871139335423,238.39201128789972,956.1720080990788,900.8160100133246
0.4909849552183842,0.0472842911368432,0.7910517844816325,0.1015398225517803,0.4228786997084689,0.3195935434940256,891.1727307123613,698.0399991991771,1.5896677693834748e-06,900.8160091251492
1.6708526081271904,0.0,0.0,0.5,0.0,0.0,18.91290584994265,614.1278157250626,956.1720092193744,900.8160100408192
3.4726108575522936,0.4038021337233799,0.4424992434798671,0.3712489918638076,0.7490224532901186,0.9855568707089676,18.91290533430764,698.0400247325077,872.2597999480693,900.8160108179076
2.832936192358131,0.0365028416357242,0.4406760652644271,0.2852073490585217,0.8093733526322463,0.058848453699343,18.91290578889668,614.1278155177758,956.1720091293516,900.816010355972
0.4909849552183842,0.0472842911368432,0.7910517844816325,0.1015398225517803,0.4228786997084689,0.3195935434940256,891.1727307123613,698.0399991991771,1.5896677693834748e-06,900.8160091251492
0.6143450004208995,0.256488446032223,0.5340939248842946,0.2568480848163779,0.9147892125212536,0.3408167137133845,18.913071881296972,614.1276498682677,956.172008639943,900.8160104454772
2.314797211677736,1.0,0.7569206067117199,0.0,0.1657846357257607,0.5064969108090297,575.2935691847287,525.622515015615,488.2966465198919,900.8160100731878
0.4603571102996806,0.1228910536446296,0.8817224134407313,0.0661073950040404,0.382665597134434,0.0482185185067864,268.503698379519,698.0399555438008,622.6690769698538,900.81600990069
0.8725363425613698,0.8539457865650639,0.7649512919050062,0.0568114319017183,0.1296273195486579,0.5365844547135253,891.1727164065233,698.0400118466376,2.799930827439092e-06,900.8160095721912
2.048197131848009,0.1455064490776291,0.4506389553310906,0.0094432848294832,0.6355559631799245,0.1793361620929409,18.912917393820244,614.1278043847435,956.1720088443154,900.8160101703148
0.5447825802543422,0.8053432364432577,0.2693226078772414,0.0004381511348823,0.5238917672772341,0.0801512758292995,496.81671533614224,136.22400805882228,956.1720082469568,900.816009110862
3.005780749489968,0.989234618374434,0.4064530246906106,0.3873386413062314,0.7993590218944845,0.7600965811312423,18.9129057729174,614.1278163701817,956.1720080442198,900.8160106038258
1.75105843918279,0.1727123592570929,0.5071171377363795,0.1926057527165215,0.5807516021000554,0.2621515789634124,18.912907260858898,614.1278149284386,956.1720083715184,900.816010232032
4.825798601337196,0.3580780574954296,0.8653719280532961,0.1307169753026045,0.0073474396502942,0.2630754939706068,18.912905490672525,698.040019944121,872.2598050114999,900.81601030225
4.860238952064011,0.6594829297763023,0.045788368453688,0.011305532537239,0.235049111124838,0.7826552758418618,18.91290738173132,614.1278178210501,956.1720051661372,900.8160104654478
1.5134975266737047,0.0,0.9174376653370716,0.0,0.4015683017340334,0.1150083234622922,575.2935906562456,525.6225042303827,488.2966363118347,900.8160095537384
0.7415048151140812,0.855636058341627,0.937929271007406,0.1367152486081969,0.8225730049476431,0.4729017076252265,1350.8207120467134,238.39201838644863,6.606658843086289e-07,900.8160095315018
2.3512324626952847,0.9999052070201404,0.2628384676492635,0.0003293859754234,0.9604582480894668,0.0,394.64870634611486,238.39201589268183,956.1720089605118,900.816009468299
0.8442555893781258,0.2484523775634478,0.6231283304801044,0.3596746533549564,0.2950304183864571,0.7896311326859592,621.7496692770357,698.0400221895252,269.4230389424317,900.8160103412628
4.479898352753348,0.9819378759669928,1.0,0.3938556129331364,0.2364683314777138,0.7956381938369614,18.91290503043152,698.0400260533082,872.259798819382,900.8160109285986
0.2651941125267797,0.0604115994389926,0.2367296994953717,0.0493221544786529,0.5204499329832643,0.1704033824383017,394.64873356954337,238.3919891645372,956.1720084725628,900.8160095876692
1.900298135719782,0.0247138009929828,0.5672782458288778,0.2186019209256866,0.3103389705038403,0.9019615322112128,18.91290915436827,698.0400236355197,872.2597974818659,900.8160104777476
2.980277720767152,0.0,1.0,0.0,0.4472241751810941,0.0903310179462995,500.4522757997312,600.463796919013,488.296657843292,900.8160102732576
0.9414848808959208,0.006916374435396,0.2708146931302768,0.5,0.5244072267144004,0.0424908074883394,18.912909819021724,614.1278124489045,956.1720089257776,900.8160094739196
2.3796290961322604,0.0783938518251154,0.3849466605221474,0.0821721814447637,0.9238517817312664,0.3223346406541501,18.912907446010564,614.127814275359,956.1720088247102,900.8160102042206
1.0975996745046228,0.2583306623292925,0.2862774425387097,0.3381731011527993,0.1639194437684303,0.0093178066912381,18.91290859322758,614.1278133693703,956.1720090068968,900.8160097820872
1.547524469566421,0.99121572146919,0.6407473298350227,0.2709281270557381,0.300910589355256,0.0902625068766676,18.91290795725345,614.1278134503451,956.1720090118928,900.8160103730692
3.279233201937571,0.6788870798607559,0.3192278876246949,0.1235225345295673,0.3291814914739647,0.6137824020380579,18.91290591126469,614.1278201532133,956.1720043442406,900.8160103830696
3.007270438973571,1.0,0.0,0.5,1.0,0.3051065217497685,18.912905700233427,614.1278150872138,956.1720093425746,900.8160106608092
