datetime,air_temperature,water_temperature
2016-07-25,25.25,22.4
2016-07-26,24.95833333333333,21.8
2016-07-27,24.916666666666668,22.3
2016-07-28,24.95833333333333,22.0
2016-07-29,22.875,21.4
2016-07-30,22.791666666666668,21.1
2016-07-31,23.83333333333333,21.8
