bus,datetime,load_mw
1,2018-06-23 00:00:00,8.15022172531343
3,2018-06-23 00:00:00,1.6070634592596058
5,2018-06-23 00:00:00,7.90278466133808
7,2018-06-23 00:00:00,25.16068650238112
9,2018-06-23 00:00:00,47.60343225472685
11,2018-06-23 00:00:00,0.33460718184654986
12,2018-06-23 00:00:00,2.8106999815849085
15,2018-06-23 00:00:00,45.449012361919195
17,2018-06-23 00:00:00,0.6711854891040937
18,2018-06-23 00:00:00,0.770432227924366
19,2018-06-23 00:00:00,1.2325318764781958
20,2018-06-23 00:00:00,4.763177423728388
22,2018-06-23 00:00:00,1.484915353694898
23,2018-06-23 00:00:00,2.4732381096326455
25,2018-06-23 00:00:00,1.4771617860343116
27,2018-06-23 00:00:00,2.5494716979959997
29,2018-06-23 00:00:00,44.145304800819034
31,2018-06-23 00:00:00,0.3810138205728446
32,2018-06-23 00:00:00,4.811232202474567
34,2018-06-23 00:00:00,15.509501086886434
36,2018-06-23 00:00:00,3.7493201326135703
37,2018-06-23 00:00:00,30.22680154264695
38,2018-06-23 00:00:00,7.5136112843417004
39,2018-06-23 00:00:00,2.085542724793032
40,2018-06-23 00:00:00,41.93655344769872
41,2018-06-23 00:00:00,11.61622878967942
42,2018-06-23 00:00:00,2.0911733089020026
43,2018-06-23 00:00:00,4.613675787589833
45,2018-06-23 00:00:00,6.3158226720260675
46,2018-06-23 00:00:00,1.5341277033218308
47,2018-06-23 00:00:00,2.0114867333465396
53,2018-06-23 00:00:00,2.6718607537931582
55,2018-06-23 00:00:00,1.3158411573677449
56,2018-06-23 00:00:00,3.2068152730654083
57,2018-06-23 00:00:00,4.810220698674013
58,2018-06-23 00:00:00,5.378807039354721
59,2018-06-23 00:00:00,4.103466248433166
60,2018-06-23 00:00:00,22.33965686454562
61,2018-06-23 00:00:00,23.274553763482
62,2018-06-23 00:00:00,8.740323941092164
73,2018-06-23 00:00:00,20.54742729235315
74,2018-06-23 00:00:00,3.5363749634677233
79,2018-06-23 00:00:00,1.608890054315374
81,2018-06-23 00:00:00,8.261868285245326
82,2018-06-23 00:00:00,3.3319550519989725
83,2018-06-23 00:00:00,3.5449934120219777
84,2018-06-23 00:00:00,5.283088811736712
85,2018-06-23 00:00:00,9.023907686275098
87,2018-06-23 00:00:00,54.41569290296589
88,2018-06-23 00:00:00,68.55276194098424
92,2018-06-23 00:00:00,3.3353684959144356
94,2018-06-23 00:00:00,3.2699692295193854
95,2018-06-23 00:00:00,2.7789019076528834
96,2018-06-23 00:00:00,6.881538433535409
98,2018-06-23 00:00:00,12.788202859223036
99,2018-06-23 00:00:00,39.28930228653219
100,2018-06-23 00:00:00,0.5468228958565093
105,2018-06-23 00:00:00,2.5019024797734
106,2018-06-23 00:00:00,57.97671584584798
107,2018-06-23 00:00:00,7.796676107711351
108,2018-06-23 00:00:00,4.270790305674228
109,2018-06-23 00:00:00,8.988522733449509
110,2018-06-23 00:00:00,7.300071037151148
116,2018-06-23 00:00:00,28.20706838200709
117,2018-06-23 00:00:00,4.767798418381219
118,2018-06-23 00:00:00,21.23728083748731
119,2018-06-23 00:00:00,1.8844529539151469
121,2018-06-23 00:00:00,15.536908224225956
128,2018-06-23 00:00:00,83.11914802610998
129,2018-06-23 00:00:00,4.4211785057171875
130,2018-06-23 00:00:00,22.303396705040363
131,2018-06-23 00:00:00,22.140960615088733
136,2018-06-23 00:00:00,0.9526527307295479
137,2018-06-23 00:00:00,1.716417070393912
138,2018-06-23 00:00:00,5.617366128409334
139,2018-06-23 00:00:00,8.545325458493911
140,2018-06-23 00:00:00,1.5029760321791084
141,2018-06-23 00:00:00,45.29793364363974
142,2018-06-23 00:00:00,27.508358286219767
143,2018-06-23 00:00:00,9.296140520237051
144,2018-06-23 00:00:00,19.093165454630388
147,2018-06-23 00:00:00,34.85538088190103
156,2018-06-23 00:00:00,16.06700178730351
157,2018-06-23 00:00:00,9.102984951695385
158,2018-06-23 00:00:00,1.3824962796267726
161,2018-06-23 00:00:00,1.4421721873565596
162,2018-06-23 00:00:00,47.24789243843271
170,2018-06-23 00:00:00,9.088381186265757
171,2018-06-23 00:00:00,6.158122611060347
172,2018-06-23 00:00:00,7.075696520133916
173,2018-06-23 00:00:00,2.8711438505616034
174,2018-06-23 00:00:00,7.576917692297744
175,2018-06-23 00:00:00,19.121291043083833
176,2018-06-23 00:00:00,11.99167638660065
178,2018-06-23 00:00:00,25.074469987622546
179,2018-06-23 00:00:00,7.84066458811609
180,2018-06-23 00:00:00,48.92152940827783
183,2018-06-23 00:00:00,8.839466204977455
184,2018-06-23 00:00:00,10.41033045182067
185,2018-06-23 00:00:00,2.04463742830685
189,2018-06-23 00:00:00,16.347359877534217
190,2018-06-23 00:00:00,8.25266933745618
191,2018-06-23 00:00:00,58.31086142408081
192,2018-06-23 00:00:00,24.31277108655859
193,2018-06-23 00:00:00,41.53846928730504
197,2018-06-23 00:00:00,4.802120832658919
198,2018-06-23 00:00:00,4.474217048776613
199,2018-06-23 00:00:00,11.358731528768196
1,2018-06-23 01:00:00,7.4524382154522995
3,2018-06-23 01:00:00,1.6817509354639046
5,2018-06-23 01:00:00,7.5531178746818455
7,2018-06-23 01:00:00,22.630525992706367
9,2018-06-23 01:00:00,42.1945166762698
11,2018-06-23 01:00:00,0.2965873850479045
12,2018-06-23 01:00:00,2.491335116540374
15,2018-06-23 01:00:00,43.4930203724029
17,2018-06-23 01:00:00,0.7023785447749109
18,2018-06-23 01:00:00,0.7743756016430868
19,2018-06-23 01:00:00,1.133201104519874
20,2018-06-23 01:00:00,4.625277048952399
22,2018-06-23 01:00:00,1.4281568192117107
23,2018-06-23 01:00:00,2.422963426682107
25,2018-06-23 01:00:00,1.355989608162029
27,2018-06-23 01:00:00,2.3403377997362207
29,2018-06-23 01:00:00,56.89535653806102
31,2018-06-23 01:00:00,0.49105797956807395
32,2018-06-23 01:00:00,6.200813049634777
34,2018-06-23 01:00:00,19.98895762126662
36,2018-06-23 01:00:00,3.602557313917947
37,2018-06-23 01:00:00,28.497750553110073
38,2018-06-23 01:00:00,7.0838065318296195
39,2018-06-23 01:00:00,1.9613448058800598
40,2018-06-23 01:00:00,38.52583380249694
41,2018-06-23 01:00:00,10.67147522807796
42,2018-06-23 01:00:00,2.1018771748185405
43,2018-06-23 01:00:00,4.019230155271678
45,2018-06-23 01:00:00,5.9160710465321
46,2018-06-23 01:00:00,1.4370263704278314
47,2018-06-23 01:00:00,1.8433590204056216
53,2018-06-23 01:00:00,2.695759606768407
55,2018-06-23 01:00:00,1.3276108733088203
56,2018-06-23 01:00:00,2.711107748599232
57,2018-06-23 01:00:00,4.066661826885241
58,2018-06-23 01:00:00,4.547353909778307
59,2018-06-23 01:00:00,3.7857340503137915
60,2018-06-23 01:00:00,21.15810865419142
61,2018-06-23 01:00:00,22.043562721028273
62,2018-06-23 01:00:00,8.025335309740491
73,2018-06-23 01:00:00,18.86657951964203
74,2018-06-23 01:00:00,3.38664844838783
79,2018-06-23 01:00:00,1.5237956348166082
81,2018-06-23 01:00:00,7.824895667083831
82,2018-06-23 01:00:00,3.188115533446899
83,2018-06-23 01:00:00,3.7097466889985413
84,2018-06-23 01:00:00,4.853409203797216
85,2018-06-23 01:00:00,8.289986259057777
87,2018-06-23 01:00:00,49.75687058165076
88,2018-06-23 01:00:00,63.028039183344966
92,2018-06-23 01:00:00,3.0681797607559047
94,2018-06-23 01:00:00,3.0080192853886913
95,2018-06-23 01:00:00,2.740246845483079
96,2018-06-23 01:00:00,6.785813802862093
98,2018-06-23 01:00:00,11.84094788823372
99,2018-06-23 01:00:00,36.37905612385931
100,2018-06-23 01:00:00,0.49349804565860933
105,2018-06-23 01:00:00,2.2473623723626046
106,2018-06-23 01:00:00,52.979327449939916
107,2018-06-23 01:00:00,9.435198640775104
108,2018-06-23 01:00:00,5.168324285074833
109,2018-06-23 01:00:00,10.877520915732743
110,2018-06-23 01:00:00,8.83423205534412
116,2018-06-23 01:00:00,34.134980929367146
117,2018-06-23 01:00:00,4.217325579705429
118,2018-06-23 01:00:00,18.785293777052022
119,2018-06-23 01:00:00,1.7694876133825679
121,2018-06-23 01:00:00,13.816518261561777
128,2018-06-23 01:00:00,76.5470771679964
129,2018-06-23 01:00:00,3.8920287374641775
130,2018-06-23 01:00:00,30.08645908452167
131,2018-06-23 01:00:00,28.77231234596338
136,2018-06-23 01:00:00,1.2379775678790021
137,2018-06-23 01:00:00,2.230494803492246
138,2018-06-23 01:00:00,7.299799768740746
139,2018-06-23 01:00:00,7.966774475474877
140,2018-06-23 01:00:00,1.4064202559826948
141,2018-06-23 01:00:00,40.0381843473257
142,2018-06-23 01:00:00,25.517220332284065
143,2018-06-23 01:00:00,8.623259354535366
144,2018-06-23 01:00:00,19.57282811847204
147,2018-06-23 01:00:00,35.73100197281547
156,2018-06-23 01:00:00,16.470631479926162
157,2018-06-23 01:00:00,8.973414006553588
158,2018-06-23 01:00:00,1.3127482729328297
161,2018-06-23 01:00:00,1.369413787203671
162,2018-06-23 01:00:00,43.88512893537581
170,2018-06-23 01:00:00,8.180384275217868
171,2018-06-23 01:00:00,5.54288000026927
172,2018-06-23 01:00:00,8.57187969497662
173,2018-06-23 01:00:00,3.073641564591306
