datetime,wind_capacity_factor
2017-07-18 00:00:00,0.3571934273071304
2017-07-18 01:00:00,0.3247212975519367
2017-07-18 02:00:00,0.292249167796743
2017-07-18 03:00:00,0.292249167796743
2017-07-18 04:00:00,0.2597770380415494
2017-07-18 05:00:00,0.292249167796743
2017-07-18 06:00:00,0.3247212975519367
2017-07-18 07:00:00,0.2273049082863557
2017-07-18 08:00:00,0.194832778531162
2017-07-18 09:00:00,0.292249167796743
2017-07-18 10:00:00,0.3571934273071304
2017-07-18 11:00:00,0.3896655570623241
2017-07-18 12:00:00,0.4221376868175177
2017-07-18 13:00:00,0.3896655570623241
2017-07-18 14:00:00,0.292249167796743
2017-07-18 15:00:00,0.194832778531162
2017-07-18 16:00:00,0.097416389265581
2017-07-18 17:00:00,0.097416389265581
2017-07-18 18:00:00,0.194832778531162
2017-07-18 19:00:00,0.292249167796743
2017-07-18 20:00:00,0.3571934273071304
2017-07-18 21:00:00,0.3896655570623241
2017-07-18 22:00:00,0.4546098165727113
2017-07-18 23:00:00,0.4546098165727113
2017-07-19 00:00:00,0.4221376868175177
2017-07-19 01:00:00,0.4221376868175177
2017-07-19 02:00:00,0.3896655570623241
2017-07-19 03:00:00,0.3571934273071304
2017-07-19 04:00:00,0.3571934273071304
2017-07-19 05:00:00,0.3896655570623241
2017-07-19 06:00:00,0.3571934273071304
2017-07-19 07:00:00,0.3571934273071304
2017-07-19 08:00:00,0.3896655570623241
2017-07-19 09:00:00,0.3896655570623241
2017-07-19 10:00:00,0.292249167796743
2017-07-19 11:00:00,0.1623606487759683
2017-07-19 12:00:00,0.1623606487759683
2017-07-19 13:00:00,0.2273049082863557
2017-07-19 14:00:00,0.292249167796743
2017-07-19 15:00:00,0.2597770380415494
2017-07-19 16:00:00,0.2273049082863557
2017-07-19 17:00:00,0.2273049082863557
2017-07-19 18:00:00,0.2597770380415494
2017-07-19 19:00:00,0.3571934273071304
2017-07-19 20:00:00,0.487081946327905
2017-07-19 21:00:00,0.6169704653486797
2017-07-19 22:00:00,0.7143868546142608
2017-07-19 23:00:00,0.7793311141246482
2017-07-20 00:00:00,0.8118032438798417
2017-07-20 01:00:00,0.8442753736350355
2017-07-20 02:00:00,0.8767475033902291
2017-07-20 03:00:00,0.8442753736350355
2017-07-20 04:00:00,0.8767475033902291
2017-07-20 05:00:00,0.9416917629006164
2017-07-20 06:00:00,0.97416389265581
2017-07-20 07:00:00,1.2339409306973594
2017-07-20 08:00:00,1.6236064877596834
2017-07-20 09:00:00,1.721022877025265
2017-07-20 10:00:00,1.59113435800449
2017-07-20 11:00:00,1.201468800942166
2017-07-20 12:00:00,0.4546098165727113
2017-07-20 13:00:00,0.2597770380415494
2017-07-20 14:00:00,0.6169704653486797
2017-07-20 15:00:00,0.7793311141246482
2017-07-20 16:00:00,0.7143868546142608
2017-07-20 17:00:00,0.487081946327905
2017-07-20 18:00:00,0.3571934273071304
2017-07-20 19:00:00,0.3571934273071304
2017-07-20 20:00:00,0.3247212975519367
2017-07-20 21:00:00,0.292249167796743
2017-07-20 22:00:00,0.292249167796743
2017-07-20 23:00:00,0.2597770380415494
2017-07-21 00:00:00,0.2273049082863557
2017-07-21 01:00:00,0.2273049082863557
2017-07-21 02:00:00,0.2597770380415494
2017-07-21 03:00:00,0.292249167796743
2017-07-21 04:00:00,0.3896655570623241
2017-07-21 05:00:00,0.5520262058382924
2017-07-21 06:00:00,0.6494425951038734
2017-07-21 07:00:00,0.6819147248590671
2017-07-21 08:00:00,0.6819147248590671
2017-07-21 09:00:00,0.7143868546142608
2017-07-21 10:00:00,0.7468589843694545
2017-07-21 11:00:00,0.6819147248590671
2017-07-21 12:00:00,0.6169704653486797
2017-07-21 13:00:00,0.6494425951038734
2017-07-21 14:00:00,0.6819147248590671
2017-07-21 15:00:00,0.7468589843694545
2017-07-21 16:00:00,0.7468589843694545
2017-07-21 17:00:00,0.5844983355934861
2017-07-21 18:00:00,0.487081946327905
