datetime,wind_capacity_factor
2018-05-25 00:00:00,0.5520262058382924
2018-05-25 01:00:00,0.5195540760830988
2018-05-25 02:00:00,0.487081946327905
2018-05-25 03:00:00,0.4546098165727113
2018-05-25 04:00:00,0.487081946327905
2018-05-25 05:00:00,0.6494425951038734
2018-05-25 06:00:00,0.7143868546142608
2018-05-25 07:00:00,0.6819147248590671
2018-05-25 08:00:00,0.7143868546142608
2018-05-25 09:00:00,0.7468589843694545
2018-05-25 10:00:00,0.8118032438798417
2018-05-25 11:00:00,0.9092196331454228
2018-05-25 12:00:00,1.0066360224110038
2018-05-25 13:00:00,1.0391081521661976
2018-05-25 14:00:00,0.97416389265581
2018-05-25 15:00:00,0.8442753736350355
2018-05-25 16:00:00,0.6494425951038734
2018-05-25 17:00:00,0.5844983355934861
2018-05-25 18:00:00,0.487081946327905
2018-05-25 19:00:00,0.5195540760830988
2018-05-25 20:00:00,0.5520262058382924
2018-05-25 21:00:00,0.5844983355934861
2018-05-25 22:00:00,0.5844983355934861
2018-05-25 23:00:00,0.5195540760830988
2018-05-26 00:00:00,0.487081946327905
2018-05-26 01:00:00,0.4546098165727113
2018-05-26 02:00:00,0.3896655570623241
2018-05-26 03:00:00,0.3896655570623241
2018-05-26 04:00:00,0.4221376868175177
2018-05-26 05:00:00,0.5844983355934861
2018-05-26 06:00:00,0.7143868546142608
2018-05-26 07:00:00,0.7143868546142608
2018-05-26 08:00:00,0.7468589843694545
2018-05-26 09:00:00,0.6819147248590671
2018-05-26 10:00:00,0.6494425951038734
2018-05-26 11:00:00,0.6494425951038734
2018-05-26 12:00:00,0.6494425951038734
2018-05-26 13:00:00,0.6494425951038734
2018-05-26 14:00:00,0.6169704653486797
2018-05-26 15:00:00,0.5520262058382924
2018-05-26 16:00:00,0.487081946327905
2018-05-26 17:00:00,0.4546098165727113
2018-05-26 18:00:00,0.292249167796743
2018-05-26 19:00:00,0.3247212975519367
2018-05-26 20:00:00,0.3571934273071304
2018-05-26 21:00:00,0.3896655570623241
2018-05-26 22:00:00,0.4221376868175177
2018-05-26 23:00:00,0.4221376868175177
2018-05-27 00:00:00,0.4221376868175177
2018-05-27 01:00:00,0.3896655570623241
2018-05-27 02:00:00,0.3571934273071304
2018-05-27 03:00:00,0.3247212975519367
2018-05-27 04:00:00,0.292249167796743
2018-05-27 05:00:00,0.3571934273071304
2018-05-27 06:00:00,0.4546098165727113
2018-05-27 07:00:00,0.487081946327905
2018-05-27 08:00:00,0.5520262058382924
2018-05-27 09:00:00,0.5520262058382924
2018-05-27 10:00:00,0.5195540760830988
2018-05-27 11:00:00,0.4546098165727113
2018-05-27 12:00:00,0.3571934273071304
2018-05-27 13:00:00,0.3247212975519367
2018-05-27 14:00:00,0.3571934273071304
2018-05-27 15:00:00,0.3896655570623241
2018-05-27 16:00:00,0.3896655570623241
