datetime,air_temperature,water_temperature
2018-05-25,23.27083333333333,23.8
2018-05-26,24.8625,24.5
2018-05-27,26.762500000000003,26.0
2018-05-28,27.229166666666668,26.6
2018-05-29,24.84583333333333,25.0
2018-05-30,25.1125,24.1
2018-05-31,24.9375,24.4
