datetime,wind_capacity_factor
2017-05-12 00:00:00,0.7468589843694545
2017-05-12 01:00:00,0.8118032438798417
2017-05-12 02:00:00,0.8442753736350355
2017-05-12 03:00:00,0.7143868546142608
2017-05-12 04:00:00,0.7143868546142608
2017-05-12 05:00:00,0.8118032438798417
2017-05-12 06:00:00,0.9092196331454228
2017-05-12 07:00:00,1.1365245414317784
2017-05-12 08:00:00,1.3313573199629407
2017-05-12 09:00:00,1.3638294497181342
2017-05-12 10:00:00,1.3638294497181342
2017-05-12 11:00:00,1.3638294497181342
2017-05-12 12:00:00,1.3313573199629407
2017-05-12 13:00:00,1.2988851902077467
2017-05-12 14:00:00,1.201468800942166
2017-05-12 15:00:00,1.1040524116765849
2017-05-12 16:00:00,0.8442753736350355
2017-05-12 17:00:00,0.5195540760830988
2017-05-12 18:00:00,0.3896655570623241
2017-05-12 19:00:00,0.3896655570623241
2017-05-12 20:00:00,0.3896655570623241
2017-05-12 21:00:00,0.3571934273071304
2017-05-12 22:00:00,0.3571934273071304
2017-05-12 23:00:00,0.3571934273071304
2017-05-13 00:00:00,0.3571934273071304
2017-05-13 01:00:00,0.3247212975519367
2017-05-13 02:00:00,0.292249167796743
2017-05-13 03:00:00,0.194832778531162
2017-05-13 04:00:00,0.1623606487759683
2017-05-13 05:00:00,0.3247212975519367
2017-05-13 06:00:00,0.5520262058382924
2017-05-13 07:00:00,0.7468589843694545
2017-05-13 08:00:00,0.8442753736350355
2017-05-13 09:00:00,0.8767475033902291
2017-05-13 10:00:00,0.9416917629006164
2017-05-13 11:00:00,1.0391081521661976
2017-05-13 12:00:00,1.1040524116765849
2017-05-13 13:00:00,1.201468800942166
2017-05-13 14:00:00,1.201468800942166
2017-05-13 15:00:00,1.1365245414317784
2017-05-13 16:00:00,0.8767475033902291
2017-05-13 17:00:00,0.6169704653486797
2017-05-13 18:00:00,0.5195540760830988
2017-05-13 19:00:00,0.5520262058382924
2017-05-13 20:00:00,0.5844983355934861
2017-05-13 21:00:00,0.5844983355934861
2017-05-13 22:00:00,0.6169704653486797
2017-05-13 23:00:00,0.6169704653486797
2017-05-14 00:00:00,0.6169704653486797
2017-05-14 01:00:00,0.6169704653486797
2017-05-14 02:00:00,0.5844983355934861
2017-05-14 03:00:00,0.5520262058382924
2017-05-14 04:00:00,0.5844983355934861
2017-05-14 05:00:00,0.8118032438798417
2017-05-14 06:00:00,0.9092196331454228
2017-05-14 07:00:00,0.8767475033902291
2017-05-14 08:00:00,1.071580281921391
2017-05-14 09:00:00,1.266413060452553
2017-05-14 10:00:00,1.3313573199629407
2017-05-14 11:00:00,1.4287737092285215
2017-05-14 12:00:00,1.461245838983715
2017-05-14 13:00:00,1.461245838983715
2017-05-14 14:00:00,1.3638294497181342
2017-05-14 15:00:00,1.201468800942166
2017-05-14 16:00:00,0.9092196331454228
2017-05-14 17:00:00,0.5520262058382924
2017-05-14 18:00:00,0.4221376868175177
2017-05-14 19:00:00,0.4546098165727113
2017-05-14 20:00:00,0.4546098165727113
2017-05-14 21:00:00,0.4221376868175177
2017-05-14 22:00:00,0.3896655570623241
2017-05-14 23:00:00,0.3896655570623241
2017-05-15 00:00:00,0.3896655570623241
2017-05-15 01:00:00,0.4546098165727113
2017-05-15 02:00:00,0.487081946327905
2017-05-15 03:00:00,0.4546098165727113
