datetime,water_discharge
2016-05-05,23573.958333333332
2016-05-06,21510.416666666668
2016-05-07,19655.208333333332
2016-05-08,18297.916666666668
2016-05-09,16815.625
2016-05-10,17617.708333333332
2016-05-11,28014.583333333332
2016-05-12,36611.458333333336
2016-05-13,40009.375
2016-05-14,38723.958333333336
2016-05-15,37222.916666666664
2016-05-16,33088.541666666664
2016-05-17,30477.083333333332
2016-05-18,27137.5
2016-05-19,24072.916666666668
2016-05-20,22440.625
2016-05-21,20721.875
2016-05-22,18666.666666666668
2016-05-23,17279.166666666668
2016-05-24,15919.791666666666
2016-05-25,15166.666666666666
2016-05-26,17494.791666666668
2016-05-27,17155.208333333332
2016-05-28,16952.083333333332
2016-05-29,16648.958333333332
2016-05-30,15408.333333333334
2016-05-31,14816.666666666666
2016-06-01,16700.0
2016-06-02,16376.041666666666
2016-06-03,14773.958333333334
2016-06-04,13812.5
2016-06-05,13552.083333333334
2016-06-06,11902.1875
2016-06-07,12309.270833333334
2016-06-08,10020.104166666666
2016-06-09,10083.958333333334
2016-06-10,8841.041666666666
2016-06-11,8886.041666666666
2016-06-12,9177.684210526315
2016-06-13,7575.625
2016-06-14,8621.979166666666
2016-06-15,
2016-06-16,22575.0
2016-06-17,20078.125
2016-06-18,17200.0
2016-06-19,13850.0
2016-06-20,12163.125
2016-06-21,9116.145833333334
2016-06-22,8342.291666666666
2016-06-23,17472.916666666668
2016-06-24,23502.083333333332
2016-06-25,25891.666666666668
2016-06-26,22582.291666666668
2016-06-27,18612.5
2016-06-28,15173.958333333334
2016-06-29,12497.916666666666
2016-06-30,9956.770833333334
2016-07-01,8601.458333333334
2016-07-02,6650.104166666667
2016-07-03,6676.875
2016-07-04,5881.25
2016-07-05,5416.458333333333
2016-07-06,7857.083333333333
2016-07-07,13089.583333333334
2016-07-08,12813.541666666666
2016-07-09,12414.583333333334
2016-07-10,10926.770833333334
2016-07-11,8589.0625
2016-07-12,7796.666666666667
2016-07-13,6111.666666666667
2016-07-14,10562.916666666666
2016-07-15,8995.9375
2016-07-16,9988.4375
2016-07-17,8099.375
2016-07-18,11477.1875
2016-07-19,21838.541666666668
2016-07-20,29484.375
2016-07-21,29184.375
2016-07-22,26382.291666666668
2016-07-23,27134.375
2016-07-24,26784.375
2016-07-25,31503.125
2016-07-26,29422.916666666668
2016-07-27,24818.75
2016-07-28,21195.833333333332
2016-07-29,19267.708333333332
2016-07-30,19614.583333333332
2016-07-31,18675.0
2016-08-01,16703.157894736843
2016-08-02,13304.166666666666
2016-08-03,11397.604166666666
2016-08-04,7911.875
2016-08-05,6742.1875
2016-08-06,5918.541666666667
2016-08-07,5768.315789473684
2016-08-08,5116.5625
2016-08-09,4068.6458333333335
2016-08-10,4213.75
2016-08-11,3316.15625
2016-08-12,4749.270833333333
2016-08-13,14759.479166666666
2016-08-14,16776.041666666668
2016-08-15,13640.625
2016-08-16,12781.979166666666
2016-08-17,19688.541666666668
2016-08-18,23497.916666666668
2016-08-19,25500.0
2016-08-20,26960.416666666668
2016-08-21,31243.75
2016-08-22,34260.416666666664
2016-08-23,31976.041666666668
2016-08-24,28611.458333333332
2016-08-25,28535.416666666668
2016-08-26,30536.458333333332
2016-08-27,31350.0
2016-08-28,36356.25
2016-08-29,42866.666666666664
2016-08-30,46028.125
2016-08-31,47386.458333333336
2016-09-01,40944.791666666664
2016-09-02,33357.291666666664
2016-09-03,27934.375
2016-09-04,24172.916666666668
2016-09-05,20096.875
2016-09-06,17618.75
2016-09-07,15753.125
2016-09-08,18989.583333333332
2016-09-09,26035.416666666668
2016-09-10,30494.791666666668
2016-09-11,34077.083333333336
2016-09-12,32980.208333333336
2016-09-13,29405.208333333332
2016-09-14,26221.875
2016-09-15,23444.791666666668
2016-09-16,20041.666666666668
2016-09-17,20081.25
2016-09-18,18615.625
2016-09-19,17510.416666666668
2016-09-20,16925.0
2016-09-21,14473.125
2016-09-22,14940.625
2016-09-23,14259.375
2016-09-24,12942.708333333334
2016-09-25,11865.9375
2016-09-26,11655.157894736842
2016-09-27,9630.729166666666
2016-09-28,7744.895833333333
2016-09-29,9975.0
2016-09-30,10500.0
2016-10-01,9787.604166666666
2016-10-02,13195.833333333334
2016-10-03,14947.916666666666
2016-10-04,14857.291666666666
2016-10-05,13881.25
2016-10-06,13933.333333333334
2016-10-07,20005.208333333332
2016-10-08,24794.791666666668
2016-10-09,21822.916666666668
2016-10-10,18202.083333333332
2016-10-11,15903.125
2016-10-12,14461.458333333334
2016-10-13,14400.0
2016-10-14,13387.5
2016-10-15,10921.875
2016-10-16,11413.020833333334
2016-10-17,10037.916666666666
2016-10-18,15011.458333333334
2016-10-19,13630.208333333334
2016-10-20,13282.291666666666
2016-10-21,12100.0
2016-10-22,11399.583333333334
2016-10-23,11041.979166666666
2016-10-24,10597.395833333334
2016-10-25,9538.645833333334
2016-10-26,10684.375
2016-10-27,13113.541666666666
2016-10-28,14595.833333333334
2016-10-29,16433.333333333332
2016-10-30,15852.083333333334
2016-10-31,13990.625
2016-11-01,13658.333333333334
2016-11-02,12901.041666666666
2016-11-03,15163.541666666666
2016-11-04,19997.916666666668
2016-11-05,19671.875
2016-11-06,17756.25
2016-11-07,16872.916666666668
2016-11-08,15734.375
2016-11-09,14344.791666666666
2016-11-10,12019.0625
2016-11-11,12405.9375
2016-11-12,11085.78947368421
2016-11-13,10299.583333333334
2016-11-14,10753.229166666666
2016-11-15,10577.1875
2016-11-16,9823.75
2016-11-17,8171.5625
2016-11-18,9062.291666666666
2016-11-19,11210.104166666666
2016-11-20,9921.770833333334
2016-11-21,9231.458333333334
2016-11-22,7795.473684210527
2016-11-23,9000.9375
2016-11-24,9027.8125
2016-11-25,11411.979166666666
2016-11-26,11959.583333333334
2016-11-27,11944.583333333334
2016-11-28,12289.375
2016-11-29,19288.541666666668
2016-11-30,26952.083333333332
2016-12-01,27836.458333333332
2016-12-02,24961.052631578947
2016-12-03,21663.541666666668
2016-12-04,19634.375
2016-12-05,18200.0
2016-12-06,17896.875
2016-12-07,16760.416666666668
2016-12-08,16644.791666666668
2016-12-09,15793.75
2016-12-10,14472.916666666666
2016-12-11,13818.541666666666
2016-12-12,12167.368421052632
2016-12-13,12441.666666666666
2016-12-14,10735.729166666666
2016-12-15,7697.1875
2016-12-16,8223.020833333334
2016-12-17,
2016-12-18,
2016-12-19,
2016-12-20,
2016-12-21,
2016-12-22,
2016-12-23,9438.75
2016-12-24,9547.5
2016-12-25,9364.479166666666
2016-12-26,12205.9375
2016-12-27,19990.625
2016-12-28,25504.166666666668
2016-12-29,25505.208333333332
2016-12-30,22644.21052631579
2016-12-31,20697.916666666668
2017-01-01,18857.894736842107
2017-01-02,17616.666666666668
2017-01-03,17365.625
2017-01-04,16335.416666666666
2017-01-05,17635.416666666668
2017-01-06,15240.625
2017-01-07,12940.625
2017-01-08,
2017-01-09,
2017-01-10,
2017-01-11,
2017-01-12,16035.416666666666
2017-01-13,16936.458333333332
2017-01-14,19621.875
2017-01-15,20140.625
2017-01-16,18545.833333333332
2017-01-17,25869.791666666668
2017-01-18,37144.791666666664
2017-01-19,37831.25
2017-01-20,36018.75
2017-01-21,42050.0
2017-01-22,48131.25
2017-01-23,47231.25
2017-01-24,42830.52631578947
2017-01-25,38846.8085106383
2017-01-26,37108.333333333336
2017-01-27,33249.38271604938
2017-01-28,28300.0
2017-01-29,25500.0
2017-01-30,22600.0
2017-01-31,23268.08510638298
2017-02-01,22235.106382978724
2017-02-02,20046.315789473683
2017-02-03,18530.208333333332
2017-02-04,16496.774193548386
2017-02-05,17219.14893617021
2017-02-06,15786.170212765957
2017-02-07,15382.105263157895
2017-02-08,17905.31914893617
2017-02-09,18586.17021276596
2017-02-10,17212.08791208791
2017-02-11,17476.59574468085
2017-02-12,16981.25
2017-02-13,16947.916666666668
2017-02-14,18287.36842105263
2017-02-15,17440.860215053763
2017-02-16,16440.860215053763
2017-02-17,15108.421052631578
2017-02-18,14241.489361702128
2017-02-19,13008.333333333334
2017-02-20,10646.774193548386
2017-02-21,11773.020833333334
2017-02-22,10859.468085106382
2017-02-23,11643.157894736842
2017-02-24,12101.78947368421
2017-02-25,11238.4375
2017-02-26,10107.78947368421
2017-02-27,11708.510638297872
2017-02-28,10978.191489361701
2017-03-01,18578.125
2017-03-02,27936.17021276596
2017-03-03,28285.263157894737
2017-03-04,24127.36842105263
2017-03-05,21040.860215053763
2017-03-06,17852.083333333332
2017-03-07,20965.263157894737
2017-03-08,18804.166666666668
2017-03-09,19079.166666666668
2017-03-10,16634.375
2017-03-11,15342.708333333334
2017-03-12,14048.936170212766
2017-03-13,13438.541666666666
2017-03-14,13086.315789473685
2017-03-15,10832.631578947368
2017-03-16,10093.854166666666
2017-03-17,10571.041666666666
2017-03-18,10589.565217391304
2017-03-19,9787.09677419355
2017-03-20,12697.916666666666
2017-03-21,15140.425531914894
2017-03-22,15098.958333333334
2017-03-23,14196.875
2017-03-24,14082.291666666666
2017-03-25,15968.421052631578
2017-03-26,16810.526315789473
2017-03-27,19064.583333333332
2017-03-28,18853.125
2017-03-29,18154.736842105263
2017-03-30,22868.42105263158
2017-03-31,39115.05376344086
2017-04-01,51256.25
2017-04-02,55772.916666666664
2017-04-03,48965.26315789474
2017-04-04,43567.708333333336
2017-04-05,43418.75
2017-04-06,47097.89473684211
2017-04-07,59968.75
2017-04-08,63525.0
2017-04-09,57359.375
2017-04-10,53400.0
2017-04-11,49084.375
2017-04-12,43437.5
2017-04-13,41501.041666666664
2017-04-14,37167.02127659575
2017-04-15,33758.333333333336
2017-04-16,35358.94736842105
2017-04-17,34752.083333333336
2017-04-18,33256.25
2017-04-19,32417.708333333332
2017-04-20,29500.0
2017-04-21,27573.958333333332
2017-04-22,25446.315789473683
2017-04-23,23020.833333333332
2017-04-24,21725.0
2017-04-25,20041.666666666668
2017-04-26,20400.0
2017-04-27,19726.041666666668
2017-04-28,19569.14893617021
2017-04-29,21310.526315789473
2017-04-30,45112.5
2017-05-01,67415.625
2017-05-02,87841.66666666667
2017-05-03,84317.70833333333
2017-05-04,70229.16666666667
2017-05-05,59720.833333333336
2017-05-06,52914.583333333336
2017-05-07,49530.208333333336
2017-05-08,47665.625
2017-05-09,46711.458333333336
2017-05-10,48619.791666666664
2017-05-11,53534.375
2017-05-12,58053.125
2017-05-13,55037.5
2017-05-14,48559.375
2017-05-15,42121.50537634409
2017-05-16,36926.96629213483
2017-05-17,30135.416666666668
2017-05-18,36241.666666666664
2017-05-19,31031.25
2017-05-20,26561.458333333332
2017-05-21,26622.58064516129
2017-05-22,24838.947368421053
2017-05-23,26296.842105263157
2017-05-24,26500.0
2017-05-25,26855.78947368421
2017-05-26,26892.708333333332
2017-05-27,26621.875
2017-05-28,26913.684210526317
2017-05-29,27223.40425531915
2017-05-30,26232.978723404256
2017-05-31,24575.0
2017-06-01,21664.583333333332
2017-06-02,20913.541666666668
2017-06-03,19281.052631578947
2017-06-04,18125.531914893618
2017-06-05,17722.340425531915
2017-06-06,15874.736842105263
2017-06-07,14692.631578947368
2017-06-08,14017.894736842105
2017-06-09,13153.191489361701
2017-06-10,11665.157894736842
2017-06-11,12019.479166666666
2017-06-12,11914.736842105263
2017-06-13,10513.936170212766
2017-06-14,11360.208333333334
2017-06-15,12996.041666666666
2017-06-16,18791.666666666668
2017-06-17,23289.473684210527
2017-06-18,25894.791666666668
2017-06-19,29444.68085106383
2017-06-20,32486.458333333332
2017-06-21,29794.68085106383
2017-06-22,25063.157894736843
2017-06-23,23677.083333333332
2017-06-24,22068.42105263158
2017-06-25,21544.086021505376
2017-06-26,18682.105263157893
2017-06-27,15849.473684210527
2017-06-28,12919.89247311828
2017-06-29,16002.127659574468
2017-06-30,15357.291666666666
2017-07-01,15235.483870967742
2017-07-02,16357.446808510638
2017-07-03,16858.064516129034
2017-07-04,15102.173913043478
2017-07-05,14555.913978494624
2017-07-06,12884.04255319149
2017-07-07,12890.531914893618
2017-07-08,11592.708333333334
2017-07-09,9494.631578947368
2017-07-10,10296.21052631579
2017-07-11,10981.25
2017-07-12,11152.395833333334
2017-07-13,16663.541666666668
2017-07-14,20828.125
2017-07-15,22835.869565217392
2017-07-16,23619.14893617021
2017-07-17,23665.263157894737
2017-07-18,22573.684210526317
2017-07-19,21955.434782608696
2017-07-20,21715.05376344086
2017-07-21,25356.25
2017-07-22,32169.791666666668
2017-07-23,46310.416666666664
2017-07-24,49289.47368421053
2017-07-25,49919.791666666664
2017-07-26,44930.52631578947
2017-07-27,39211.95652173913
2017-07-28,35375.78947368421
2017-07-29,32708.510638297874
2017-07-30,28509.574468085106
2017-07-31,24915.78947368421
2017-08-01,22237.63440860215
2017-08-02,20410.63829787234
2017-08-03,18535.416666666668
2017-08-04,18441.666666666668
2017-08-05,18716.129032258064
2017-08-06,16781.25
2017-08-07,15948.958333333334
2017-08-08,13819.148936170213
2017-08-09,12566.559139784946
2017-08-10,11024.888888888889
2017-08-11,9151.304347826086
2017-08-12,7326.853932584269
2017-08-13,7419.662921348315
2017-08-14,6788.645833333333
2017-08-15,6719.565217391304
2017-08-16,3852.7263157894736
2017-08-17,6111.276595744681
2017-08-18,5394.574468085107
2017-08-19,5729.780219780219
2017-08-20,5929.239130434783
2017-08-21,4921.770833333333
2017-08-22,7033.478260869565
2017-08-23,6424.375
2017-08-24,7626.774193548387
2017-08-25,6997.872340425532
2017-08-26,7500.54347826087
2017-08-27,6716.888888888889
2017-08-28,6426.458333333333
2017-08-29,4934.375
2017-08-30,5879.893617021276
2017-08-31,5793.368421052632
2017-09-01,5267.096774193548
2017-09-02,4117.912087912088
2017-09-03,4299.473684210527
2017-09-04,4191.538461538462
2017-09-05,4565.63829787234
2017-09-06,3733.440860215054
2017-09-07,3447.3118279569894
2017-09-08,3731.4444444444443
2017-09-09,3192.391304347826
2017-09-10,2847.282608695652
2017-09-11,4513.010752688172
2017-09-12,3825.5913978494623
2017-09-13,3261.7894736842104
2017-09-14,3964.0625
2017-09-15,3074.0
2017-09-16,3608.6458333333335
2017-09-17,3740.108695652174
2017-09-18,4525.212765957447
2017-09-19,4818.924731182796
2017-09-20,4054.8936170212764
2017-09-21,4778.804347826087
2017-09-22,3964.3478260869565
2017-09-23,4985.632183908046
2017-09-24,4694.418604651163
2017-09-25,4601.318681318681
2017-09-26,4312.5
2017-09-27,3822.446808510638
2017-09-28,3569.468085106383
2017-09-29,3362.6881720430106
2017-09-30,2826.3440860215055
2017-10-01,2792.2065217391305
2017-10-02,2626.021739130435
2017-10-03,2235.9583333333335
2017-10-04,3855.05376344086
2017-10-05,3652.4239130434785
2017-10-06,4263.723404255319
2017-10-07,3703.306818181818
2017-10-08,5825.494505494506
2017-10-09,4738.297872340426
2017-10-10,6160.63829787234
2017-10-11,9865.376344086022
2017-10-12,8386.27659574468
2017-10-13,9761.578947368422
2017-10-14,12009.375
2017-10-15,29233.684210526317
2017-10-16,42835.48387096774
2017-10-17,43104.166666666664
2017-10-18,37126.59574468085
2017-10-19,29833.333333333332
2017-10-20,23788.297872340427
2017-10-21,19515.78947368421
2017-10-22,18762.105263157893
2017-10-23,18135.78947368421
2017-10-24,21926.88172043011
2017-10-25,27307.44680851064
2017-10-26,30725.531914893618
2017-10-27,29384.21052631579
2017-10-28,25982.105263157893
2017-10-29,23405.434782608696
2017-10-30,20903.157894736843
2017-10-31,18725.0
2017-11-01,16645.054945054944
2017-11-02,16153.125
2017-11-03,14998.924731182795
2017-11-04,13351.063829787234
2017-11-05,13076.595744680852
2017-11-06,13601.075268817205
2017-11-07,13721.052631578947
2017-11-08,12518.478260869566
2017-11-09,12353.684210526315
2017-11-10,12000.95744680851
2017-11-11,10870.439560439561
2017-11-12,10718.152173913044
2017-11-13,10601.935483870968
2017-11-14,9604.45652173913
2017-11-15,10419.052631578947
2017-11-16,11033.936170212766
2017-11-17,10586.666666666666
2017-11-18,14471.739130434782
2017-11-19,20808.42105263158
2017-11-20,26478.947368421053
2017-11-21,30806.382978723403
2017-11-22,29205.31914893617
2017-11-23,27322.58064516129
2017-11-24,25265.217391304348
2017-11-25,23977.894736842107
2017-11-26,20172.63157894737
2017-11-27,18027.36842105263
2017-11-28,16667.708333333332
2017-11-29,15697.894736842105
2017-11-30,13922.916666666666
2017-12-01,12330.967741935483
2017-12-02,9991.720430107527
2017-12-03,8534.270833333334
2017-12-04,6763.333333333333
2017-12-05,10943.936170212766
2017-12-06,10540.744680851063
2017-12-07,9151.720430107527
2017-12-08,7879.784946236559
2017-12-09,9030.322580645161
2017-12-10,7211.720430107527
2017-12-11,8186.105263157895
2017-12-12,7181.595744680851
2017-12-13,6970.0
2017-12-14,6820.537634408603
2017-12-15,6225.473684210527
2017-12-16,6785.368421052632
2017-12-17,6818.723404255319
2017-12-18,6429.569892473119
2017-12-19,7376.702127659574
2017-12-20,7056.236559139785
2017-12-21,6883.4375
2017-12-22,6705.4838709677415
2017-12-23,6590.967741935484
2017-12-24,6698.854166666667
2017-12-25,6122.8125
2017-12-26,5203.645833333333
2017-12-27,3991.413043478261
2017-12-28,3516.9473684210525
2017-12-29,4144.166666666667
2017-12-30,4012.2105263157896
2017-12-31,3556.5934065934066
2018-01-01,3403.936170212766
2018-01-02,3529.2708333333335
2018-01-03,2573.084210526316
2018-01-04,3021.6666666666665
2018-01-05,3160.425531914894
2018-01-06,3080.677966101695
2018-01-07,3547.717391304348
2018-01-08,3443.5789473684213
2018-01-09,3799.5833333333335
2018-01-10,4032.4210526315787
2018-01-11,6968.75
2018-01-12,8492.291666666666
2018-01-13,6668.645833333333
2018-01-14,7435.9375
2018-01-15,7810.104166666667
2018-01-16,7316.5625
2018-01-17,7412.0
2018-01-18,7240.0
2018-01-19,7223.516483516483
2018-01-20,7654.148936170212
2018-01-21,8284.105263157895
2018-01-22,9158.08510638298
2018-01-23,14652.083333333334
2018-01-24,19079.787234042553
2018-01-25,19931.57894736842
2018-01-26,19374.736842105263
2018-01-27,20027.956989247312
2018-01-28,18152.083333333332
2018-01-29,15812.5
2018-01-30,13020.31914893617
2018-01-31,11858.333333333334
2018-02-01,11773.4375
2018-02-02,9776.105263157895
