bus,datetime,load_mw
1,2017-07-19 00:00:00,8.785249896081048
3,2017-07-19 00:00:00,1.732278527417995
5,2017-07-19 00:00:00,8.518533662604288
7,2017-07-19 00:00:00,27.121092643877855
9,2017-07-19 00:00:00,51.31247496863127
11,2017-07-19 00:00:00,0.36067825006715715
12,2017-07-19 00:00:00,3.0296969276850216
15,2017-07-19 00:00:00,48.99019248635003
17,2017-07-19 00:00:00,0.7234812066632562
18,2017-07-19 00:00:00,0.8304607995250257
19,2017-07-19 00:00:00,1.3285651488616694
20,2017-07-19 00:00:00,5.134302522943468
22,2017-07-19 00:00:00,1.6006131975796736
23,2017-07-19 00:00:00,2.6659415630558563
25,2017-07-19 00:00:00,1.5922555072271691
27,2017-07-19 00:00:00,2.74811492555064
29,2017-07-19 00:00:00,47.58490596756704
31,2017-07-19 00:00:00,0.41070068280434413
32,2017-07-19 00:00:00,5.18610151126729
34,2017-07-19 00:00:00,16.71793080041611
36,2017-07-19 00:00:00,4.0414500875620325
37,2017-07-19 00:00:00,32.58193630323467
38,2017-07-19 00:00:00,8.099037667888455
39,2017-07-19 00:00:00,2.248038718916688
40,2017-07-19 00:00:00,45.20405876494411
41,2017-07-19 00:00:00,12.521312450976325
42,2017-07-19 00:00:00,2.254108012504687
43,2017-07-19 00:00:00,4.973152399963264
45,2017-07-19 00:00:00,6.807922820154873
46,2017-07-19 00:00:00,1.6536599494371256
47,2017-07-19 00:00:00,2.168212621776435
53,2017-07-19 00:00:00,2.8800399793665337
55,2017-07-19 00:00:00,1.418365509630302
56,2017-07-19 00:00:00,3.4566757192566517
57,2017-07-19 00:00:00,5.185011195695739
58,2017-07-19 00:00:00,5.797899195400581
59,2017-07-19 00:00:00,4.423189656381181
60,2017-07-19 00:00:00,24.080261220155727
61,2017-07-19 00:00:00,25.088001029088524
62,2017-07-19 00:00:00,9.421330189914764
73,2017-07-19 00:00:00,22.14838927930349
74,2017-07-19 00:00:00,3.8119132003262965
79,2017-07-19 00:00:00,1.7342474424444452
81,2017-07-19 00:00:00,8.905595447661947
82,2017-07-19 00:00:00,3.591565820032336
83,2017-07-19 00:00:00,3.8212031591541025
84,2017-07-19 00:00:00,5.694723039269461
85,2017-07-19 00:00:00,9.727009489431346
87,2017-07-19 00:00:00,58.65551595193869
88,2017-07-19 00:00:00,73.89408104660366
92,2017-07-19 00:00:00,3.5952452239570736
94,2017-07-19 00:00:00,3.52475034447221
95,2017-07-19 00:00:00,2.9954212926014674
96,2017-07-19 00:00:00,7.417716578228397
98,2017-07-19 00:00:00,13.784601404292715
99,2017-07-19 00:00:00,42.350545845619905
100,2017-07-19 00:00:00,0.5894288463438571
105,2017-07-19 00:00:00,2.6968393304157505
106,2017-07-19 00:00:00,62.49399759001879
107,2017-07-19 00:00:00,8.404157613566595
108,2017-07-19 00:00:00,4.60355084237485
109,2017-07-19 00:00:00,9.688867502181068
110,2017-07-19 00:00:00,7.868859336836021
116,2017-07-19 00:00:00,30.404834730094286
117,2017-07-19 00:00:00,5.139283564461331
118,2017-07-19 00:00:00,22.89199307193135
119,2017-07-19 00:00:00,2.0312809486070758
121,2017-07-19 00:00:00,16.747473377118787
128,2017-07-19 00:00:00,89.5954136181057
129,2017-07-19 00:00:00,4.76565660628257
130,2017-07-19 00:00:00,24.04117583410591
131,2017-07-19 00:00:00,23.866083463559086
136,2017-07-19 00:00:00,1.0268790943011104
137,2017-07-19 00:00:00,1.8501524740702626
138,2017-07-19 00:00:00,6.055045722570139
139,2017-07-19 00:00:00,9.211138313335312
140,2017-07-19 00:00:00,1.620081081905294
141,2017-07-19 00:00:00,48.8273424021686
142,2017-07-19 00:00:00,29.651684324708192
143,2017-07-19 00:00:00,10.020453466402678
144,2017-07-19 00:00:00,20.580817980102154
147,2017-07-19 00:00:00,37.57115347175544
156,2017-07-19 00:00:00,17.31886941723833
157,2017-07-19 00:00:00,9.812248095352736
158,2017-07-19 00:00:00,1.4902140955504448
161,2017-07-19 00:00:00,1.5545396783199725
162,2017-07-19 00:00:00,50.9292331085418
170,2017-07-19 00:00:00,9.796506471008389
171,2017-07-19 00:00:00,6.6379354884104975
172,2017-07-19 00:00:00,7.627002578977933
173,2017-07-19 00:00:00,3.0948503077454674
174,2017-07-19 00:00:00,8.167276622933043
175,2017-07-19 00:00:00,20.61113498635861
176,2017-07-19 00:00:00,12.926013215323845
178,2017-07-19 00:00:00,27.028158530813084
179,2017-07-19 00:00:00,8.451573476095124
180,2017-07-19 00:00:00,52.733272251396386
183,2017-07-19 00:00:00,9.52819716763027
184,2017-07-19 00:00:00,11.221456004807004
185,2017-07-19 00:00:00,2.2039462679606285
189,2017-07-19 00:00:00,17.621071733454464
190,2017-07-19 00:00:00,8.895679759741746
191,2017-07-19 00:00:00,62.85417827042022
192,2017-07-19 00:00:00,26.207111519216618
193,2017-07-19 00:00:00,44.77495769915738
197,2017-07-19 00:00:00,5.176280224997559
198,2017-07-19 00:00:00,4.822827671145004
199,2017-07-19 00:00:00,12.243752175820191
1,2017-07-19 01:00:00,7.937232012018459
3,2017-07-19 01:00:00,1.7911516976455681
5,2017-07-19 01:00:00,8.044461054526847
7,2017-07-19 01:00:00,24.102680245732596
9,2017-07-19 01:00:00,44.93934183850317
11,2017-07-19 01:00:00,0.3158808994997082
12,2017-07-19 01:00:00,2.6534007083304436
15,2017-07-19 01:00:00,46.322315411273195
17,2017-07-19 01:00:00,0.7480694651829479
18,2017-07-19 01:00:00,0.8247500532031622
19,2017-07-19 01:00:00,1.2069177660809274
20,2017-07-19 01:00:00,4.926159197305221
22,2017-07-19 01:00:00,1.521060852289357
23,2017-07-19 01:00:00,2.580581323617719
25,2017-07-19 01:00:00,1.444199041268377
27,2017-07-19 01:00:00,2.492580758936997
29,2017-07-19 01:00:00,60.59649636715491
31,2017-07-19 01:00:00,0.5230021373546228
32,2017-07-19 01:00:00,6.604186497789822
34,2017-07-19 01:00:00,21.2892733534415
36,2017-07-19 01:00:00,3.8369098019318946
