datetime,wind_capacity_factor
2018-06-23 00:00:00,0.292249167796743
2018-06-23 01:00:00,0.292249167796743
2018-06-23 02:00:00,0.3247212975519367
2018-06-23 03:00:00,0.3571934273071304
2018-06-23 04:00:00,0.4221376868175177
2018-06-23 05:00:00,0.487081946327905
2018-06-23 06:00:00,0.5195540760830988
2018-06-23 07:00:00,0.6494425951038734
2018-06-23 08:00:00,0.7143868546142608
2018-06-23 09:00:00,0.7468589843694545
2018-06-23 10:00:00,0.7793311141246482
2018-06-23 11:00:00,0.8118032438798417
2018-06-23 12:00:00,0.8118032438798417
2018-06-23 13:00:00,0.7793311141246482
2018-06-23 14:00:00,0.7793311141246482
2018-06-23 15:00:00,0.7143868546142608
2018-06-23 16:00:00,0.6494425951038734
2018-06-23 17:00:00,0.5844983355934861
2018-06-23 18:00:00,0.292249167796743
2018-06-23 19:00:00,0.2597770380415494
2018-06-23 20:00:00,0.2597770380415494
2018-06-23 21:00:00,0.2597770380415494
2018-06-23 22:00:00,0.2597770380415494
2018-06-23 23:00:00,0.2597770380415494
2018-06-24 00:00:00,0.2597770380415494
2018-06-24 01:00:00,0.292249167796743
2018-06-24 02:00:00,0.292249167796743
2018-06-24 03:00:00,0.292249167796743
2018-06-24 04:00:00,0.292249167796743
2018-06-24 05:00:00,0.3247212975519367
2018-06-24 06:00:00,0.3571934273071304
2018-06-24 07:00:00,0.4221376868175177
2018-06-24 08:00:00,0.487081946327905
2018-06-24 09:00:00,0.4221376868175177
2018-06-24 10:00:00,0.2597770380415494
2018-06-24 11:00:00,0.2273049082863557
2018-06-24 12:00:00,0.3247212975519367
2018-06-24 13:00:00,0.487081946327905
2018-06-24 14:00:00,0.6169704653486797
2018-06-24 15:00:00,0.6169704653486797
2018-06-24 16:00:00,0.5195540760830988
2018-06-24 17:00:00,0.4221376868175177
2018-06-24 18:00:00,0.292249167796743
2018-06-24 19:00:00,0.292249167796743
2018-06-24 20:00:00,0.3247212975519367
2018-06-24 21:00:00,0.4221376868175177
2018-06-24 22:00:00,0.5844983355934861
2018-06-24 23:00:00,0.7793311141246482
2018-06-25 00:00:00,0.8767475033902291
2018-06-25 01:00:00,0.8767475033902291
2018-06-25 02:00:00,0.8767475033902291
2018-06-25 03:00:00,0.9092196331454228
2018-06-25 04:00:00,0.9416917629006164
2018-06-25 05:00:00,0.97416389265581
2018-06-25 06:00:00,1.0066360224110038
2018-06-25 07:00:00,1.1365245414317784
2018-06-25 08:00:00,1.201468800942166
2018-06-25 09:00:00,1.2988851902077467
2018-06-25 10:00:00,1.3963015794733278
2018-06-25 11:00:00,1.5586622282492963
2018-06-25 12:00:00,1.6560786175148774
2018-06-25 13:00:00,1.688550747270071
2018-06-25 14:00:00,1.6236064877596834
2018-06-25 15:00:00,1.5586622282492963
2018-06-25 16:00:00,1.493717968738909
2018-06-25 17:00:00,1.4287737092285215
2018-06-25 18:00:00,1.3313573199629407
2018-06-25 19:00:00,1.3313573199629407
2018-06-25 20:00:00,1.3638294497181342
2018-06-25 21:00:00,1.3963015794733278
2018-06-25 22:00:00,1.2988851902077467
2018-06-25 23:00:00,1.1365245414317784
2018-06-26 00:00:00,1.0066360224110038
2018-06-26 01:00:00,0.8767475033902291
2018-06-26 02:00:00,0.8442753736350355
2018-06-26 03:00:00,0.8118032438798417
2018-06-26 04:00:00,0.8118032438798417
2018-06-26 05:00:00,0.7793311141246482
2018-06-26 06:00:00,0.7793311141246482
2018-06-26 07:00:00,0.7793311141246482
2018-06-26 08:00:00,0.7793311141246482
2018-06-26 09:00:00,0.7468589843694545
2018-06-26 10:00:00,0.7143868546142608
2018-06-26 11:00:00,0.8118032438798417
2018-06-26 12:00:00,0.9416917629006164
2018-06-26 13:00:00,1.071580281921391
2018-06-26 14:00:00,1.1040524116765849
2018-06-26 15:00:00,1.1040524116765849
2018-06-26 16:00:00,1.071580281921391
2018-06-26 17:00:00,1.071580281921391
2018-06-26 18:00:00,0.9416917629006164
2018-06-26 19:00:00,0.7793311141246482
2018-06-26 20:00:00,0.7143868546142608
2018-06-26 21:00:00,0.8118032438798417
2018-06-26 22:00:00,0.9416917629006164
2018-06-26 23:00:00,0.97416389265581
2018-06-27 00:00:00,0.9092196331454228
2018-06-27 01:00:00,0.8767475033902291
2018-06-27 02:00:00,0.8442753736350355
2018-06-27 03:00:00,0.7793311141246482
2018-06-27 04:00:00,0.8442753736350355
2018-06-27 05:00:00,0.9416917629006164
2018-06-27 06:00:00,1.0066360224110038
2018-06-27 07:00:00,1.1040524116765849
2018-06-27 08:00:00,1.168996671186972
2018-06-27 09:00:00,1.201468800942166
2018-06-27 10:00:00,1.201468800942166
2018-06-27 11:00:00,1.201468800942166
2018-06-27 12:00:00,1.168996671186972
2018-06-27 13:00:00,1.1040524116765849
2018-06-27 14:00:00,1.0066360224110038
2018-06-27 15:00:00,0.8767475033902291
2018-06-27 16:00:00,0.7143868546142608
2018-06-27 17:00:00,0.6169704653486797
2018-06-27 18:00:00,0.3247212975519367
2018-06-27 19:00:00,0.292249167796743
2018-06-27 20:00:00,0.292249167796743
2018-06-27 21:00:00,0.292249167796743
2018-06-27 22:00:00,0.292249167796743
2018-06-27 23:00:00,0.292249167796743
2018-06-28 00:00:00,0.292249167796743
2018-06-28 01:00:00,0.3247212975519367
2018-06-28 02:00:00,0.3247212975519367
2018-06-28 03:00:00,0.3247212975519367
2018-06-28 04:00:00,0.3571934273071304
2018-06-28 05:00:00,0.487081946327905
2018-06-28 06:00:00,0.5844983355934861
2018-06-28 07:00:00,0.5520262058382924
2018-06-28 08:00:00,0.487081946327905
