obj_name,pg,hour,day
18,0.0009999901464988706,4,1
30,0.08790044721116057,4,1
3,0.04529997460304499,4,1
32,0.05399999848086469,5,1
29,0.18490629007910772,5,1
1,0.045299999198715864,5,1
2,0.045299999198715864,5,1
41,0.0009999901463851808,5,1
27,0.18490628905970607,5,1
42,0.0009999901463851808,5,1
33,0.18490628679376542,5,1
28,0.18490628906141748,5,1
26,0.18490628905634784,5,1
10,0.18490627224138734,5,1
24,0.014000009968377258,5,1
25,1.3350000133183773,5,1
23,1.5480000154483773,5,1
49,0.0009999901336093344,5,1
5,0.09069999399334817,5,1
31,0.9240000099683774,5,1
43,0.0009999901463851808,5,1
39,0.0009999901425114936,5,1
34,0.18490628678660545,5,1
44,0.0009999901463851808,5,1
17,0.0009999901443532395,5,1
37,0.000999990120720211,5,1
47,5.691500056866214,5,1
9,0.18490627225707945,5,1
12,0.18490627216141778,5,1
20,0.0009999901471350614,5,1
6,0.8650000099683773,5,1
14,0.0009999901477115757,5,1
7,0.04699999906556611,5,1
8,0.18490627231252657,5,1
19,0.0009999901474587957,5,1
4,0.04529999919871581,5,1
22,0.6760000099683773,5,1
11,0.1849062721608676,5,1
35,0.18490628679858595,5,1
13,0.18490627201949225,5,1
15,0.0009999901481105569,5,1
16,0.0009999901443532395,5,1
40,0.0009999901463851808,5,1
46,0.18490627070660465,5,1
21,0.17999969756883852,5,1
38,0.00099999014578371,5,1
45,0.1749998577817495,5,1
36,0.18490628679890844,5,1
48,0.0009999901336093344,5,1
18,0.000999990147892664,5,1
30,0.18490629007929496,5,1
3,0.04529999919871581,5,1
32,0.05399999848086469,6,1
29,0.18490629007910542,6,1
1,0.045299999198715864,6,1
2,0.045299999198715864,6,1
41,0.0009999901463851808,6,1
27,0.1849062890597107,6,1
42,0.0009999901463851808,6,1
33,0.18490628679376667,6,1
28,0.1849062890614197,6,1
26,0.1849062890563513,6,1
10,0.18490627224138162,6,1
24,0.014000009968377258,6,1
25,1.3350000133183773,6,1
23,1.5480000154483773,6,1
49,0.0009999901336093344,6,1
5,0.09069999399334817,6,1
31,0.9240000099683774,6,1
43,0.0009999901463851808,6,1
39,0.0009999901425114936,6,1
34,0.1849062867866062,6,1
44,0.0009999901463851808,6,1
17,0.0009999901443532395,6,1
37,0.000999990120720211,6,1
47,5.691500056866214,6,1
9,0.18490627225708073,6,1
12,0.18490627216141994,6,1
20,0.0009999901471350614,6,1
6,0.8650000099683773,6,1
14,0.0009999901477115757,6,1
7,0.04699999906556611,6,1
8,0.18490627231252013,6,1
19,0.0009999901474587957,6,1
4,0.04529999919871581,6,1
22,0.6760000099683773,6,1
11,0.18490627216086564,6,1
35,0.1849062867985852,6,1
13,0.1849062720194909,6,1
15,0.0009999901481105569,6,1
16,0.0009999901443532395,6,1
40,0.0009999901463851808,6,1
46,0.18490627070660684,6,1
21,0.17999969756883852,6,1
38,0.00099999014578371,6,1
45,0.1749998577817495,6,1
36,0.1849062867989085,6,1
48,0.0009999901336093344,6,1
18,0.000999990147892664,6,1
30,0.18490629007929668,6,1
3,0.04529999919871581,6,1
32,0.05399999848086469,7,1
29,0.18490629007910542,7,1
1,0.045299999198715864,7,1
2,0.045299999198715864,7,1
41,0.0009999901463851808,7,1
27,0.1849062890597107,7,1
42,0.0009999901463851808,7,1
33,0.18490628679376667,7,1
28,0.1849062890614197,7,1
26,0.1849062890563513,7,1
10,0.18490627224138162,7,1
24,0.014000009968377258,7,1
25,1.3350000133183773,7,1
23,1.5480000154483773,7,1
49,0.0009999901336093344,7,1
5,0.09069999399334817,7,1
31,0.9240000099683774,7,1
43,0.0009999901463851808,7,1
39,0.0009999901425114936,7,1
34,0.1849062867866062,7,1
44,0.0009999901463851808,7,1
17,0.0009999901443532395,7,1
37,0.000999990120720211,7,1
47,5.691500056866214,7,1
9,0.18490627225708073,7,1
12,0.18490627216141994,7,1
20,0.0009999901471350614,7,1
6,0.8650000099683773,7,1
14,0.0009999901477115757,7,1
7,0.04699999906556611,7,1
8,0.18490627231252013,7,1
19,0.0009999901474587957,7,1
4,0.04529999919871581,7,1
22,0.6760000099683773,7,1
11,0.18490627216086564,7,1
35,0.1849062867985852,7,1
13,0.1849062720194909,7,1
15,0.0009999901481105569,7,1
16,0.0009999901443532395,7,1
40,0.0009999901463851808,7,1
46,0.18490627070660684,7,1
21,0.17999969756883852,7,1
38,0.00099999014578371,7,1
45,0.1749998577817495,7,1
36,0.1849062867989085,7,1
48,0.0009999901336093344,7,1
18,0.000999990147892664,7,1
30,0.18490629007929668,7,1
3,0.04529999919871581,7,1
32,0.05399999848086469,8,1
29,0.18490629007910542,8,1
1,0.045299999198715864,8,1
2,0.045299999198715864,8,1
41,0.0009999901463851808,8,1
27,0.1849062890597107,8,1
42,0.0009999901463851808,8,1
33,0.18490628679376667,8,1
28,0.1849062890614197,8,1
26,0.1849062890563513,8,1
10,0.18490627224138162,8,1
24,0.014000009968377258,8,1
25,1.3350000133183773,8,1
23,1.5480000154483773,8,1
49,0.0009999901336093344,8,1
5,0.09069999399334817,8,1
31,0.9240000099683774,8,1
43,0.0009999901463851808,8,1
39,0.0009999901425114936,8,1
34,0.1849062867866062,8,1
44,0.0009999901463851808,8,1
17,0.0009999901443532395,8,1
37,0.000999990120720211,8,1
47,5.691500056866214,8,1
9,0.18490627225708073,8,1
12,0.18490627216141994,8,1
20,0.0009999901471350614,8,1
6,0.8650000099683773,8,1
14,0.0009999901477115757,8,1
7,0.04699999906556611,8,1
8,0.18490627231252013,8,1
19,0.0009999901474587957,8,1
4,0.04529999919871581,8,1
22,0.6760000099683773,8,1
11,0.18490627216086564,8,1
35,0.1849062867985852,8,1
13,0.1849062720194909,8,1
15,0.0009999901481105569,8,1
16,0.0009999901443532395,8,1
40,0.0009999901463851808,8,1
46,0.18490627070660684,8,1
21,0.17999969756883852,8,1
38,0.00099999014578371,8,1
45,0.1749998577817495,8,1
36,0.1849062867989085,8,1
48,0.0009999901336093344,8,1
18,0.000999990147892664,8,1
30,0.18490629007929668,8,1
3,0.04529999919871581,8,1
32,0.05399999848086469,9,1
29,0.18490629007910542,9,1
1,0.045299999198715864,9,1
2,0.045299999198715864,9,1
41,0.0009999901463851808,9,1
27,0.1849062890597107,9,1
42,0.0009999901463851808,9,1
33,0.18490628679376667,9,1
28,0.1849062890614197,9,1
26,0.1849062890563513,9,1
10,0.18490627224138162,9,1
24,0.014000009968377258,9,1
25,1.3350000133183773,9,1
23,1.5480000154483773,9,1
49,0.0009999901336093344,9,1
5,0.09069999399334817,9,1
31,0.9240000099683774,9,1
43,0.0009999901463851808,9,1
39,0.0009999901425114936,9,1
34,0.1849062867866062,9,1
44,0.0009999901463851808,9,1
17,0.0009999901443532395,9,1
37,0.000999990120720211,9,1
47,5.691500056866214,9,1
9,0.18490627225708073,9,1
12,0.18490627216141994,9,1
20,0.0009999901471350614,9,1
6,0.8650000099683773,9,1
14,0.0009999901477115757,9,1
7,0.04699999906556611,9,1
8,0.18490627231252013,9,1
19,0.0009999901474587957,9,1
4,0.04529999919871581,9,1
22,0.6760000099683773,9,1
11,0.18490627216086564,9,1
35,0.1849062867985852,9,1
13,0.1849062720194909,9,1
15,0.0009999901481105569,9,1
16,0.0009999901443532395,9,1
40,0.0009999901463851808,9,1
46,0.18490627070660684,9,1
21,0.17999969756883852,9,1
38,0.00099999014578371,9,1
45,0.1749998577817495,9,1
36,0.1849062867989085,9,1
48,0.0009999901336093344,9,1
18,0.000999990147892664,9,1
30,0.18490629007929668,9,1
3,0.04529999919871581,9,1
32,0.05399999848086469,10,1
29,0.18490629007910542,10,1
1,0.045299999198715864,10,1
2,0.045299999198715864,10,1
41,0.0009999901463851808,10,1
27,0.1849062890597107,10,1
42,0.0009999901463851808,10,1
33,0.18490628679376667,10,1
28,0.1849062890614197,10,1
26,0.1849062890563513,10,1
10,0.18490627224138162,10,1
24,0.014000009968377258,10,1
25,1.3350000133183773,10,1
23,1.5480000154483773,10,1
49,0.0009999901336093344,10,1
5,0.09069999399334817,10,1
31,0.9240000099683774,10,1
43,0.0009999901463851808,10,1
39,0.0009999901425114936,10,1
34,0.1849062867866062,10,1
44,0.0009999901463851808,10,1
17,0.0009999901443532395,10,1
37,0.000999990120720211,10,1
47,5.691500056866214,10,1
9,0.18490627225708073,10,1
12,0.18490627216141994,10,1
20,0.0009999901471350614,10,1
6,0.8650000099683773,10,1
14,0.0009999901477115757,10,1
7,0.04699999906556611,10,1
8,0.18490627231252013,10,1
19,0.0009999901474587957,10,1
4,0.04529999919871581,10,1
22,0.6760000099683773,10,1
11,0.18490627216086564,10,1
35,0.1849062867985852,10,1
13,0.1849062720194909,10,1
15,0.0009999901481105569,10,1
16,0.0009999901443532395,10,1
40,0.0009999901463851808,10,1
46,0.18490627070660684,10,1
21,0.17999969756883852,10,1
38,0.00099999014578371,10,1
45,0.1749998577817495,10,1
36,0.1849062867989085,10,1
48,0.0009999901336093344,10,1
18,0.000999990147892664,10,1
30,0.18490629007929668,10,1
3,0.04529999919871581,10,1
32,0.05399999848086469,11,1
29,0.18490629007910542,11,1
1,0.045299999198715864,11,1
2,0.045299999198715864,11,1
41,0.0009999901463851808,11,1
27,0.1849062890597107,11,1
42,0.0009999901463851808,11,1
33,0.18490628679376667,11,1
28,0.1849062890614197,11,1
26,0.1849062890563513,11,1
10,0.18490627224138162,11,1
24,0.014000009968377258,11,1
25,1.3350000133183773,11,1
23,1.5480000154483773,11,1
49,0.0009999901336093344,11,1
5,0.09069999399334817,11,1
31,0.9240000099683774,11,1
43,0.0009999901463851808,11,1
39,0.0009999901425114936,11,1
34,0.1849062867866062,11,1
44,0.0009999901463851808,11,1
17,0.0009999901443532395,11,1
37,0.000999990120720211,11,1
47,5.691500056866214,11,1
9,0.18490627225708073,11,1
12,0.18490627216141994,11,1
20,0.0009999901471350614,11,1
6,0.8650000099683773,11,1
14,0.0009999901477115757,11,1
7,0.04699999906556611,11,1
8,0.18490627231252013,11,1
19,0.0009999901474587957,11,1
4,0.04529999919871581,11,1
22,0.6760000099683773,11,1
11,0.18490627216086564,11,1
35,0.1849062867985852,11,1
13,0.1849062720194909,11,1
15,0.0009999901481105569,11,1
16,0.0009999901443532395,11,1
40,0.0009999901463851808,11,1
46,0.18490627070660684,11,1
21,0.17999969756883852,11,1
38,0.00099999014578371,11,1
45,0.1749998577817495,11,1
36,0.1849062867989085,11,1
48,0.0009999901336093344,11,1
18,0.000999990147892664,11,1
30,0.18490629007929668,11,1
3,0.04529999919871581,11,1
32,0.05399999848086469,12,1
29,0.18490629007910542,12,1
1,0.045299999198715864,12,1
2,0.045299999198715864,12,1
41,0.0009999901463851808,12,1
27,0.1849062890597107,12,1
42,0.0009999901463851808,12,1
33,0.18490628679376667,12,1
28,0.1849062890614197,12,1
26,0.1849062890563513,12,1
10,0.18490627224138162,12,1
24,0.014000009968377258,12,1
25,1.3350000133183773,12,1
23,1.5480000154483773,12,1
49,0.0009999901336093344,12,1
5,0.09069999399334817,12,1
31,0.9240000099683774,12,1
43,0.0009999901463851808,12,1
39,0.0009999901425114936,12,1
34,0.1849062867866062,12,1
44,0.0009999901463851808,12,1
17,0.0009999901443532395,12,1
37,0.000999990120720211,12,1
47,5.691500056866214,12,1
9,0.18490627225708073,12,1
12,0.18490627216141994,12,1
20,0.0009999901471350614,12,1
6,0.8650000099683773,12,1
14,0.0009999901477115757,12,1
7,0.04699999906556611,12,1
8,0.18490627231252013,12,1
19,0.0009999901474587957,12,1
4,0.04529999919871581,12,1
22,0.6760000099683773,12,1
11,0.18490627216086564,12,1
35,0.1849062867985852,12,1
13,0.1849062720194909,12,1
15,0.0009999901481105569,12,1
16,0.0009999901443532395,12,1
40,0.0009999901463851808,12,1
46,0.18490627070660684,12,1
21,0.17999969756883852,12,1
38,0.00099999014578371,12,1
45,0.1749998577817495,12,1
36,0.1849062867989085,12,1
48,0.0009999901336093344,12,1
18,0.000999990147892664,12,1
30,0.18490629007929668,12,1
3,0.04529999919871581,12,1
32,0.05399999848086469,13,1
29,0.18490629007910542,13,1
1,0.045299999198715864,13,1
2,0.045299999198715864,13,1
41,0.0009999901463851808,13,1
27,0.1849062890597107,13,1
42,0.0009999901463851808,13,1
33,0.18490628679376667,13,1
28,0.1849062890614197,13,1
26,0.1849062890563513,13,1
10,0.18490627224138162,13,1
24,0.014000009968377258,13,1
25,1.3350000133183773,13,1
23,1.5480000154483773,13,1
49,0.0009999901336093344,13,1
5,0.09069999399334817,13,1
31,0.9240000099683774,13,1
43,0.0009999901463851808,13,1
39,0.0009999901425114936,13,1
34,0.1849062867866062,13,1
44,0.0009999901463851808,13,1
17,0.0009999901443532395,13,1
37,0.000999990120720211,13,1
47,5.691500056866214,13,1
9,0.18490627225708073,13,1
12,0.18490627216141994,13,1
20,0.0009999901471350614,13,1
6,0.8650000099683773,13,1
14,0.0009999901477115757,13,1
7,0.04699999906556611,13,1
8,0.18490627231252013,13,1
19,0.0009999901474587957,13,1
4,0.04529999919871581,13,1
22,0.6760000099683773,13,1
11,0.18490627216086564,13,1
35,0.1849062867985852,13,1
13,0.1849062720194909,13,1
15,0.0009999901481105569,13,1
16,0.0009999901443532395,13,1
40,0.0009999901463851808,13,1
46,0.18490627070660684,13,1
21,0.17999969756883852,13,1
38,0.00099999014578371,13,1
45,0.1749998577817495,13,1
36,0.1849062867989085,13,1
48,0.0009999901336093344,13,1
18,0.000999990147892664,13,1
30,0.18490629007929668,13,1
3,0.04529999919871581,13,1
32,0.05399999848086469,14,1
29,0.18490629007910542,14,1
1,0.045299999198715864,14,1
2,0.045299999198715864,14,1
41,0.0009999901463851808,14,1
27,0.1849062890597107,14,1
42,0.0009999901463851808,14,1
33,0.18490628679376667,14,1
28,0.1849062890614197,14,1
26,0.1849062890563513,14,1
10,0.18490627224138162,14,1
24,0.014000009968377258,14,1
25,1.3350000133183773,14,1
23,1.5480000154483773,14,1
49,0.0009999901336093344,14,1
5,0.09069999399334817,14,1
31,0.9240000099683774,14,1
43,0.0009999901463851808,14,1
39,0.0009999901425114936,14,1
34,0.1849062867866062,14,1
44,0.0009999901463851808,14,1
17,0.0009999901443532395,14,1
37,0.000999990120720211,14,1
47,5.691500056866214,14,1
9,0.18490627225708073,14,1
12,0.18490627216141994,14,1
20,0.0009999901471350614,14,1
6,0.8650000099683773,14,1
14,0.0009999901477115757,14,1
7,0.04699999906556611,14,1
8,0.18490627231252013,14,1
19,0.0009999901474587957,14,1
4,0.04529999919871581,14,1
22,0.6760000099683773,14,1
11,0.18490627216086564,14,1
35,0.1849062867985852,14,1
13,0.1849062720194909,14,1
15,0.0009999901481105569,14,1
16,0.0009999901443532395,14,1
40,0.0009999901463851808,14,1
46,0.18490627070660684,14,1
21,0.17999969756883852,14,1
38,0.00099999014578371,14,1
45,0.1749998577817495,14,1
36,0.1849062867989085,14,1
48,0.0009999901336093344,14,1
18,0.000999990147892664,14,1
30,0.18490629007929668,14,1
3,0.04529999919871581,14,1
32,0.05399999848086469,15,1
29,0.18490629007910542,15,1
1,0.045299999198715864,15,1
2,0.045299999198715864,15,1
41,0.0009999901463851808,15,1
27,0.1849062890597107,15,1
42,0.0009999901463851808,15,1
33,0.18490628679376667,15,1
28,0.1849062890614197,15,1
26,0.1849062890563513,15,1
10,0.18490627224138162,15,1
24,0.014000009968377258,15,1
25,1.3350000133183773,15,1
23,1.5480000154483773,15,1
49,0.0009999901336093344,15,1
5,0.09069999399334817,15,1
31,0.9240000099683774,15,1
43,0.0009999901463851808,15,1
39,0.0009999901425114936,15,1
34,0.1849062867866062,15,1
44,0.0009999901463851808,15,1
17,0.0009999901443532395,15,1
37,0.000999990120720211,15,1
47,5.691500056866214,15,1
9,0.18490627225708073,15,1
12,0.18490627216141994,15,1
20,0.0009999901471350614,15,1
6,0.8650000099683773,15,1
14,0.0009999901477115757,15,1
7,0.04699999906556611,15,1
8,0.18490627231252013,15,1
19,0.0009999901474587957,15,1
4,0.04529999919871581,15,1
22,0.6760000099683773,15,1
11,0.18490627216086564,15,1
35,0.1849062867985852,15,1
13,0.1849062720194909,15,1
15,0.0009999901481105569,15,1
16,0.0009999901443532395,15,1
40,0.0009999901463851808,15,1
46,0.18490627070660684,15,1
21,0.17999969756883852,15,1
38,0.00099999014578371,15,1
45,0.1749998577817495,15,1
36,0.1849062867989085,15,1
48,0.0009999901336093344,15,1
18,0.000999990147892664,15,1
30,0.18490629007929668,15,1
3,0.04529999919871581,15,1
32,0.05399999848086469,16,1
29,0.18490629007910542,16,1
1,0.045299999198715864,16,1
2,0.045299999198715864,16,1
41,0.0009999901463851808,16,1
27,0.1849062890597107,16,1
42,0.0009999901463851808,16,1
33,0.18490628679376667,16,1
28,0.1849062890614197,16,1
26,0.1849062890563513,16,1
10,0.18490627224138162,16,1
24,0.014000009968377258,16,1
25,1.3350000133183773,16,1
23,1.5480000154483773,16,1
49,0.0009999901336093344,16,1
5,0.09069999399334817,16,1
31,0.9240000099683774,16,1
43,0.0009999901463851808,16,1
39,0.0009999901425114936,16,1
34,0.1849062867866062,16,1
44,0.0009999901463851808,16,1
17,0.0009999901443532395,16,1
37,0.000999990120720211,16,1
47,5.691500056866214,16,1
9,0.18490627225708073,16,1
12,0.18490627216141994,16,1
20,0.0009999901471350614,16,1
6,0.8650000099683773,16,1
14,0.0009999901477115757,16,1
7,0.04699999906556611,16,1
8,0.18490627231252013,16,1
19,0.0009999901474587957,16,1
4,0.04529999919871581,16,1
22,0.6760000099683773,16,1
11,0.18490627216086564,16,1
35,0.1849062867985852,16,1
13,0.1849062720194909,16,1
15,0.0009999901481105569,16,1
16,0.0009999901443532395,16,1
40,0.0009999901463851808,16,1
46,0.18490627070660684,16,1
21,0.17999969756883852,16,1
38,0.00099999014578371,16,1
45,0.1749998577817495,16,1
36,0.1849062867989085,16,1
48,0.0009999901336093344,16,1
18,0.000999990147892664,16,1
30,0.18490629007929668,16,1
3,0.04529999919871581,16,1
32,0.05399999848086469,17,1
29,0.18490629007910542,17,1
1,0.045299999198715864,17,1
2,0.045299999198715864,17,1
41,0.0009999901463851808,17,1
27,0.1849062890597107,17,1
42,0.0009999901463851808,17,1
33,0.18490628679376667,17,1
28,0.1849062890614197,17,1
26,0.1849062890563513,17,1
10,0.18490627224138162,17,1
24,0.014000009968377258,17,1
25,1.3350000133183773,17,1
23,1.5480000154483773,17,1
49,0.0009999901336093344,17,1
5,0.09069999399334817,17,1
31,0.9240000099683774,17,1
43,0.0009999901463851808,17,1
39,0.0009999901425114936,17,1
34,0.1849062867866062,17,1
44,0.0009999901463851808,17,1
17,0.0009999901443532395,17,1
37,0.000999990120720211,17,1
47,5.691500056866214,17,1
9,0.18490627225708073,17,1
12,0.18490627216141994,17,1
20,0.0009999901471350614,17,1
6,0.8650000099683773,17,1
14,0.0009999901477115757,17,1
7,0.04699999906556611,17,1
8,0.18490627231252013,17,1
19,0.0009999901474587957,17,1
4,0.04529999919871581,17,1
22,0.6760000099683773,17,1
11,0.18490627216086564,17,1
35,0.1849062867985852,17,1
13,0.1849062720194909,17,1
15,0.0009999901481105569,17,1
16,0.0009999901443532395,17,1
40,0.0009999901463851808,17,1
46,0.18490627070660684,17,1
21,0.17999969756883852,17,1
38,0.00099999014578371,17,1
45,0.1749998577817495,17,1
36,0.1849062867989085,17,1
48,0.0009999901336093344,17,1
18,0.000999990147892664,17,1
30,0.18490629007929668,17,1
3,0.04529999919871581,17,1
32,0.05399999848086469,18,1
29,0.18490629007910542,18,1
1,0.045299999198715864,18,1
2,0.045299999198715864,18,1
41,0.0009999901463851808,18,1
27,0.1849062890597107,18,1
42,0.0009999901463851808,18,1
33,0.18490628679376667,18,1
28,0.1849062890614197,18,1
26,0.1849062890563513,18,1
10,0.18490627224138162,18,1
24,0.014000009968377258,18,1
25,1.3350000133183773,18,1
23,1.5480000154483773,18,1
49,0.0009999901336093344,18,1
5,0.09069999399334817,18,1
31,0.9240000099683774,18,1
43,0.0009999901463851808,18,1
39,0.0009999901425114936,18,1
34,0.1849062867866062,18,1
44,0.0009999901463851808,18,1
17,0.0009999901443532395,18,1
37,0.000999990120720211,18,1
47,5.691500056866214,18,1
9,0.18490627225708073,18,1
12,0.18490627216141994,18,1
20,0.0009999901471350614,18,1
6,0.8650000099683773,18,1
14,0.0009999901477115757,18,1
7,0.04699999906556611,18,1
8,0.18490627231252013,18,1
19,0.0009999901474587957,18,1
4,0.04529999919871581,18,1
22,0.6760000099683773,18,1
11,0.18490627216086564,18,1
35,0.1849062867985852,18,1
13,0.1849062720194909,18,1
15,0.0009999901481105569,18,1
16,0.0009999901443532395,18,1
40,0.0009999901463851808,18,1
46,0.18490627070660684,18,1
21,0.17999969756883852,18,1
38,0.00099999014578371,18,1
45,0.1749998577817495,18,1
36,0.1849062867989085,18,1
48,0.0009999901336093344,18,1
18,0.000999990147892664,18,1
30,0.18490629007929668,18,1
3,0.04529999919871581,18,1
32,0.05399999848086469,19,1
29,0.18490629007910542,19,1
1,0.045299999198715864,19,1
2,0.045299999198715864,19,1
41,0.0009999901463851808,19,1
27,0.1849062890597107,19,1
42,0.0009999901463851808,19,1
33,0.18490628679376667,19,1
28,0.1849062890614197,19,1
26,0.1849062890563513,19,1
10,0.18490627224138162,19,1
24,0.014000009968377258,19,1
25,1.3350000133183773,19,1
23,1.5480000154483773,19,1
49,0.0009999901336093344,19,1
5,0.09069999399334817,19,1
31,0.9240000099683774,19,1
43,0.0009999901463851808,19,1
39,0.0009999901425114936,19,1
34,0.1849062867866062,19,1
44,0.0009999901463851808,19,1
17,0.0009999901443532395,19,1
37,0.000999990120720211,19,1
47,5.691500056866214,19,1
9,0.18490627225708073,19,1
12,0.18490627216141994,19,1
20,0.0009999901471350614,19,1
6,0.8650000099683773,19,1
14,0.0009999901477115757,19,1
7,0.04699999906556611,19,1
8,0.18490627231252013,19,1
19,0.0009999901474587957,19,1
4,0.04529999919871581,19,1
